column_name,column_type,column_description,sample_value,ref_key
average_medicare_payments,FLOAT,"The average amount that Medicare pays to the provider for Medicare's share of the MS-DRG. Average Medicare payment amounts include the MS-DRG amount, teaching, disproportionate share, capital, and outlier payments for all cases. Medicare payments DO NOT include beneficiary co-payments and deductible amounts nor any additional payments from third parties for coordination of benefits","[8328.0, 5444.0, 8019.0]",
drg_definition,TEXT,The code and description identifying the MS-DRG. MS-DRGs are a classification system that groups similar clinical conditions (diagnoses) and the procedures furnished by the hospital during the stay,"[""176 - PULMONARY EMBOLISM W/O MCC"", ""192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC"", ""194 - SIMPLE PNEUMONIA & PLEURISY W CC""]",
total_discharges,NUMBER,The number of discharges billed by the provider for inpatient hospital services,"[18, 23, 67]",
provider_city,TEXT,The city in which the provider is physically located,"[""ANCHORAGE""]",
provider_id,TEXT,The CMS Certification Number (CCN) of the provider billing for outpatient hospital services,"[""20001""]",
average_total_payments,FLOAT,"The average total payments to all providers for the MS-DRG including the MSDRG amount, teaching, disproportionate share, capital, and outlier payments for all cases. Also included 5 in average total payments are co-payment and deductible amounts that the patient is responsible for and any additional payments by third parties for coordination of benefits","[9396.0, 6421.0, 10688.0]",
average_covered_charges,FLOAT,The provider's average charge for services covered by Medicare for all discharges in the MS-DRG. These will vary from hospital to hospital because of differences in hospital charge structures,"[30932.0, 32257.0, 40766.0]",
provider_zipcode,TEXT,The zip code in which the provider is physically located,"[""99519.0""]",
hospital_referral_region_description,TEXT,The Hospital Referral Region (HRR) in which the provider is physically located,"[""AK - Anchorage""]",
provider_state,TEXT,The state in which the provider is physically located,"[""AK""]",
provider_name,TEXT,The name of the provider,"[""PROVIDENCE ALASKA MEDICAL CENTER""]",
provider_street_address,TEXT,The street address in which the provider is physically located,"[""BOX 196604""]",
