column_name,column_type,column_description,sample_value,ref_key
referring_provider_street_1,TEXT,"The first line of the referring provider’s street address, as reported in NPPES.","[""5323 HARRY HINES BLVD"", ""500 WEST BERKELEY STREET"", ""550 1ST AVE""]",
prosthetic_and_orthotic_suppression_indicator,TEXT,"A 1-byte value which defines the suppression, if needed, of the utilization, charge and payment information associated with prosthetic and orthotic HCPCS codes. A value of '*' means the suppressed information is based on a prosthetic and orthotic-specific claim count of 1 through 10. A value of '#' means the prosthetic and orthotic-specific information has been counter-suppressed. Counter-suppression is needed when the display of prosthetic and orthotic-specific data could be used to recalculate suppressed values in non-prosthetic and orthotic-specific columns.",[],
prosthetic_and_orthotic_medicare_allowed_amount,FLOAT,"The Medicare allowed amount for all prosthetic and orthotic products/services ordered by the referring provider. This figure is the sum of the amount Medicare pays, the deductible and coinsurance amounts that the beneficiary is responsible for paying, and any amounts that a third party is responsible for paying.",[0.0],
number_of_durable_medical_equipment_claims,NUMBER,"Total number of durable medical equipment claims submitted by suppliers, reflecting services ordered by the referring provider.","[12, 70, 39]",
number_of_drug_and_nutritional_products_suppliers,NUMBER,Number of suppliers rendering drug and nutritional products/services.,[0],
number_of_durable_medical_equipment_suppliers,NUMBER,Number of suppliers rendering durable medical equipment products/services.,[4],
drug_and_nutritional_products_submitted_charges,FLOAT,The total charges that suppliers submitted for drug and nutritional products/services ordered by the referring provider.,[0.0],
referring_provider_credentials,TEXT,"When the referring provider is registered in NPPES as an individual (entity type code=’I’), these are the referring provider’s credentials. When the referring provider is registered as an organization (entity type code = ‘O’), this will be blank.","[""M.D.""]",
number_of_drug_and_nutritional_products_hcpcs,NUMBER,Total number of unique drug and nutritional product hcpcs codes billed by suppliers and ordered by the referring provider.,[0],
referring_provider_state,TEXT,"The state where the referring provider is located, as reported in NPPES. The fifty U.S. states and the District of Columbia are reported by the state postal abbreviation. The following values are used for other areas: 'XX' = 'Unknown' 'AA' = 'Armed Forces Central/South America' 'AE' = 'Armed Forces Europe' 'AP' = 'Armed Forces Pacific' 'AS' = 'American Samoa' 'GU' = 'Guam' 'MP' = 'North Mariana Islands' 'PR' = 'Puerto Rico' 'VI' = 'Virgin Islands' 'ZZ' = 'Foreign Country'","[""TX"", ""PA"", ""NY""]",
referring_provider_last_name_organization_name,TEXT,"When the referring provider is registered in NPPES as an individual (entity type code=’I’), this is the referring provider’s last name. When the referring provider is registered as an organization (entity type code = ‘O’), this is the organization name.","[""ROHATGI"", ""NIYAMUDDIN"", ""OKAMURA""]",
