column_name,column_type,column_description,sample_value,ref_key
total_charge,FLOAT,,[],
paid_by_patient,FLOAT,,"[40.0, 30.0]",
payer_plan_period_id,NUMBER,,[],
cost_type_concept_id,NUMBER,,[5031],
currency_concept_id,NUMBER,,[44818668],
revenue_code_source_value,TEXT,,[],
cost_event_id,NUMBER,,"[8379869, 74505528, 123379926]",
paid_patient_coinsurance,FLOAT,,"[40.0, 30.0]",
drg_concept_id,NUMBER,,[],
paid_by_payer,FLOAT,,[160.0],
total_cost,FLOAT,,[],
revenue_code_concept_id,NUMBER,,[],
amount_allowed,FLOAT,,[],
paid_patient_deductible,FLOAT,,[0.0],
paid_patient_copay,FLOAT,,[],
drg_source_value,TEXT,,[],
paid_by_primary,FLOAT,,[160.0],
paid_dispensing_fee,FLOAT,,[],
paid_ingredient_cost,FLOAT,,[],
total_paid,FLOAT,,[170.0],
cost_domain_id,TEXT,,"[""Procedure""]",
cost_id,NUMBER,,"[130249624, 281579314, 393306093]",
