column_name,column_type,column_description,sample_value,ref_key
nonforest_sampling_status_code,NUMBER,"A code indicating whether or not the plot is part of a nonforest inventory. If Nonforest sampling status code = 1, then the entire suite of attributes that are measured on forest lands were measured.",[],
type_of_annual_volume_growth_code_name,TEXT,"A code indicating how volume growth is estimated. Current annual growth is an estimate of the amount of volume that was added to a tree in the year before the tree was sampled, and is based on the measured diameter increment recorded when the tree was sampled or on a modeled diameter for the previous year. Periodic annual growth is an estimate of the average annual change in volume occurring between two measurements, usually the current inventory and the previous inventory, where the same plot is evaluated twice. Periodic annual growth is the increase in volume between inventories divided by the number of years between each inventory. This attribute is blank (null) if the plot does not contribute to the growth estimate.","[""Periodic annual""]",
horizontal_distance_to_improved_road_code,NUMBER,"The straight-line distance from plot center to the nearest improved road, which is a road of any width that is maintained as evidenced by pavement, gravel, grading, ditching, and/or other improvements. Populated for all forested plots using the National Field Guide protocols (MANUAL 1.0) and populated by some FIA work units for inventory plots collected where MANUAL <1.0.",[],
subpanel,NUMBER,"Annual inventory subpanel assignment for the plot for FIA work units using subpaneling. FIA uses a 5-panel system (see phase 2 panel number), but may further subdivide the 5 panels into subpanels. The following FIA work units subdivide each phase 2 panel number into 2 subpanels (SUBPANEL = 1 or 2), for a total of 10 subpanels. For these FIA work units, 1 subpanel is usually scheduled for measurement each year: RMRS (SURVEY.RSCD = 22); PNWRS (SURVEY.RSCD = 26 or 27); SRS (SURVEY.RSCD = 33, only for Oklahoma where UNITCD 3. Populated for all plots using the National Field Guide protocols (MANUAL 1.0).",[0],
measurement_month,NUMBER,The month in which the plot was completed. May be blank (null) for periodic inventory or when plot status code = 3,[6],
pac_island_pnwrs,TEXT,,[],
manual_version_number,FLOAT,Version number of the Field Guide used to describe procedures for collecting data on the plot. The National FIA Field Guide began with version 1.0; therefore data taken using the National Field procedures will have PLOT.MANUAL 1.0. Data taken according to field instructions prior to the use of the National Field Guide have PLOT.MANUAL <1.0.,[7.0],
prev_plot_status_code_rmrs,TEXT,,[],
plot_state_code_name,TEXT,Bureau of the Census Federal Information Processing Standards (FIPS) two-digit code for each State. Refer to appendix B.,"[""South Dakota""]",
manual_ners,TEXT,,[],
ecological_subsection_code,TEXT,"An area of similar surficial geology, lithology, geomorphic process, soil groups, subregional climate, and potential natural communities. Subsection boundaries usually correspond with discrete changes in geomorphology. Subsection information is used for broad planning and assessment. Subsection codes for the coterminous United States were developed as part of the ""Ecological Subregions: Sections and Subsections for the Conterminous United States"" (Cleland and others 2007). For Alaska, the ecological section codes are equivalent to the ecoregions designated by Nowacki and others in Ecoregions of Alaska: 2001. U.S. Geological Survey Open-File Report 02-297 (map). The ecological subsection code is based on fuzzed and swapped plot coordinates. This attribute is coded for the coterminous United States, southeast and south coastal Alaska, and is left blank (null) in all other instances","["" 332Bb"", "" 331Fd"", "" 251Bb""]",
p2_vegetation_sampling_status_code,NUMBER,"Level of detail (LOD). A code indicating whether data were collected for vegetation structure growth habits only, or for individual species (that qualify as most abundant) as well. If LOD = 3, then a tree species could be recorded twice, but it would have two different species growth habits.",[],
design_code_periodic_to_annual,NUMBER,The plot design for the periodic plots that were remeasured in the annual inventory (plot design code = 1). Refer to appendix I for a list of codes and descriptions.,[],
plot_created_in_instance,NUMBER,The database instance in which the record was created. Each computer system has a unique database instance code and this attribute stores that information to determine on which computer the record was created.,[126144],
sample_kind_code,NUMBER,A code indicating the type of plot installation. Database users may also want to examine plot design code to obtain additional information about the kind of plot being selected.,[2],
colocated_code_rmrs,TEXT,,[],
measurement_year,NUMBER,The year in which the plot was completed. Measurement year may differ from plot inventory year.,[2018],
sample_method_code_name,TEXT,A code indicating if the plot was observed in the field or remotely sensed in the office.,"[""Remotely sensed, meaning a determination was made using some type of imagery that a field visit was not necessary. WHEN sample_method_code = the plot is sampled remotely, the number of subplots examined (SUBP_EXAMINE_CD) usually equals 1.""]",
nonforest_sampling_status_code_name,TEXT,"A code indicating whether or not the plot is part of a nonforest inventory. If Nonforest sampling status code = 1, then the entire suite of attributes that are measured on forest lands were measured.","[""""]",
plot_nonsampled_reason_code,NUMBER,"For entire plots that cannot be sampled, one of the following reasons is recorded.",[],
topographic_position_pacific_northwest_research_station,NUMBER,The topographic position that describes the plot area. Illustrations available in Plot section of the PNW field guide located at the web page for PNW FIA Field Manuals (http://www.fs.fed.us/pnw/fia/publications/fieldmanuals.shtml). Adapted from information found in Wilson (1900). Only collected by certain FIA work units (SURVEY.RSCD = 26).,[],
plot_modified_date,DATE,The date the record was last modified. This field will be blank (null) if the data have not been modified since initial creation.,"[""2019-08-05"", ""2019-08-06""]",
type_of_annual_mortality_volume_code_name,TEXT,"A code indicating how mortality volume is estimated. Current annual mortality is an estimate of the volume of trees dying in the year before the plot was measured, and is based on the year of death or on a modeled estimate. Periodic annual mortality is an estimate of the average annual volume of trees dying between two measurements, usually the current inventory and previous inventory, where the same plot is evaluated twice. Periodic annual mortality is the loss of volume between inventories divided by the number of years between each inventory. Periodic average annual mortality is the most common type of annual mortality estimated. This attribute is blank (null) if the plot does not contribute to the mortality estimate.","[""Periodic annual""]",
longitude,FLOAT,"The approximate longitude of the plot in decimal degrees using NAD 83 datum (these Pacific Islands plots use WSG84 datum - SURVEY.RSCD = 26 and SURVEY.STATECD = 60, 64, 66, 68, 69, or 70). Actual plot coordinates cannot be released because of a Privacy provision enacted by Congress in the Food Security Act of 1985. Therefore, this attribute is approximately +/- 1 mile and, for annual inventory data, most plots are within +/- ½ mile. Annual data have additional uncertainty for private plots caused by swapping plot coordinates for up to 20 percent of the plots. In some cases, the county centroid is used when the actual coordinate is not available.","[-98.00617218017578, -102.90730285644531, -97.93634796142578]",
measurement_month_name,TEXT,The month in which the plot was completed. May be blank (null) for periodic inventory.,"[""June""]",
county_sequence_number,NUMBER,Foreign key linking the snapshot record to the county record.,"[728010661, 770010661, 949010661]",
nonforest_plot_status_code_name,TEXT,A code describing the sampling status of the nonforest plot,"[""""]",
remeasurement_period,FLOAT,"The number of years between measurements for remeasured plots. This attribute is null (blank) for new plots or remeasured plots that are not used for growth, removals, or mortality estimates. For data processed with NIMS, REMPER, remeasurement period, is the number of years between measurements (to the nearest 0.1 year). For data processed with systems other than NIMS, remeasurement period is based on the number of growing seasons between measurements. Allocation of parts of the growing season by month is different for each FIA work unit. Contact the appropriate FIA work unit for information on how this is done for a particular State.",[6.0],
plot_created_date,DATE,The date the record was created.,"[""2018-10-25""]",
