column_name,column_type,column_description,sample_value,ref_key
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""2767612"", ""2702872"", ""2706148""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[32692832, 9825215, 23102120]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x9b@lD\\x8b\\x8fW\\xc0\\\\\\x16](\\xaa\\xc2F@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x95)\\xe6 h\\x0fW\\xc0]\\xb4\\x11\\x99\\x03\\xc4G@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00z\\xc0\\x86\\xf1\\xe4\\x15W\\xc0\\xcc\\xe2\\x0fP+\\xc5G@')""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[45.5208178, 47.5313598, 47.5403843]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""27""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[217246, 317943, 3030985]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
place_name,TEXT,Full text name of the place,"[""Waite Park"", ""Aurora"", ""Biwabik""]",
fips_class_code,TEXT,Current FIPS class code,"[""C5"", ""C1""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-94.2428752, -92.2407305, -92.3420986]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Waite Park city"", ""Aurora city"", ""Biwabik city""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""67612"", ""02872"", ""06148""]",
place_gnis_code,TEXT,Current place GNIS code,"[""02397165"", ""02394032"", ""02394178""]",
