column_name,column_type,column_description,sample_value,ref_key
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,"[false, true]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""4703440"", ""4763140"", ""4707180""]",
place_name,TEXT,Full text name of the place,"[""Bartlett"", ""Ridgetop"", ""Bolivar""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""47""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Bartlett city"", ""Ridgetop city"", ""Bolivar city""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
place_gnis_code,TEXT,Current place GNIS code,"[""02403162"", ""02404618"", ""02403890""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[35.2341691, 36.4037489, 35.264019]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[46919, 30604, 26585]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-89.8202657, -86.7677243, -89.0118963]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xf5\\xe1\\xb4;\\x7ftV\\xc0\\xec\\x1d\\xc9@\\xf9\\x9dA@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x0c6\\x1ae\""\\xb1U\\xc0\\xe2\\xa5@\\x0b\\xae3B@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00a\\xdc\\xb2\\xe8\\xc2@V\\xc0\\xe5B\\xe5_\\xcb\\xa1A@')""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[83590792, 7844068, 21014546]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""03440"", ""63140"", ""07180""]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
