column_name,column_type,column_description,sample_value,ref_key
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""West Easton borough"", ""Montgomery borough"", ""Claysville borough""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[40.6783626, 41.1736813, 40.1206439]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00-\\x95\\xb7#\\x1c\\xcfR\\xc0.\\xea\\xee\\x95\\xd4VD@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xf9B\\x12\\x07\\x9a7S\\xc0\\x9f\\xb6W0;\\x96D@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xe90\\xba\\x17s\\x1aT\\xc0\\x1f{bBq\\x0fD@')""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[790764, 1415791, 801340]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""21""]",
place_gnis_code,TEXT,Current place GNIS code,"[""01215506"", ""01215422"", ""01215658""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""42""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-75.2360925, -76.8687761, -80.4132747]",
place_name,TEXT,Full text name of the place,"[""West Easton"", ""Montgomery"", ""Claysville""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[80970, 11750, 14787]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""82832"", ""50632"", ""14000""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
fips_class_code,TEXT,Current FIPS class code,"[""C5""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""4282832"", ""4250632"", ""4214000""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
