column_name,column_type,column_description,sample_value,ref_key
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""2911242"", ""2966368"", ""2911368""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,"[true, false]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[151873, 205435, 341789]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00d<J%\\xbccV\\xc0\\xfe^\\n\\x0f\\x9a\\xa7B@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00YS\\xb4\\xcdhbV\\xc0\\xb1\\xbcPe\\xbd\\x9cB@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xed\\xff\\xd2X\\xb1\\xa2W\\xc0\\xfb\\x14\\xb6U\\xff\\x94B@')""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""11242"", ""66368"", ""11368""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[37.309389, 37.2245299, 37.1640422]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Cape Girardeau city"", ""Scott City city"", ""Carl Junction city""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-89.5583585, -89.5376467, -94.5420744]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""29""]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
place_gnis_code,TEXT,Current place GNIS code,"[""02393737"", ""02396557"", ""02393742""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[75134984, 12503359, 14220374]",
place_name,TEXT,Full text name of the place,"[""Cape Girardeau"", ""Scott City"", ""Carl Junction""]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
