column_name,column_type,column_description,sample_value,ref_key
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
place_gnis_code,TEXT,Current place GNIS code,"[""02412298"", ""02409732"", ""02411882""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-122.1467909, -122.1445532, -123.1131366]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""53""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Woodinville city"", ""Arlington city"", ""Shelton city""]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00m\\xb6\\xa8\\x05e\\x89^\\xc0 m\\xd2#\\xfc\\xe0G@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x0e\\xa2\\x10\\\\@\\x89^\\xc0\\r\\x12G\\xc3\\xce\\x15H@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xc2>K\\xa1=\\xc7^\\xc0\\xc0\\xa9Y\\xb1\\t\\x9cG@')""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,"[false, true]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""5379590"", ""5302585"", ""5363735""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""79590"", ""02585"", ""63735""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[47.7576947, 48.1703724, 47.2190458]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[14557583, 25384083, 15021434]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[40422, 13346, 861337]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
place_name,TEXT,Full text name of the place,"[""Woodinville"", ""Arlington"", ""Shelton""]",
