column_name,column_type,column_description,sample_value,ref_key
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[],
place_gnis_code,TEXT,Current place GNIS code,[],
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center",[],
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center",[],
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,[],
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes",[],
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters",[],
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center",[],
place_fips_code,TEXT,Five-digit FIPS code for the given place,[],
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters",[],
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,[],
place_name,TEXT,Full text name of the place,[],
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,[],
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,[],
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[],
fips_class_code,TEXT,Current FIPS class code,[],
