column_name,column_type,column_description,sample_value,ref_key
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x1a\\xc4b/\\xef1X\\xc0@\\x9fm\\xda1\\x8aE@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xa9\\x11\\xfa\\x99\\xfaAX\\xc0\\xc3R\\x133\\xb1\\\\F@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x005\\xa5\\xab*\\xeaqX\\xc0\\xeb\\xe7\\xf2\\x8b\\xb7\\xd3E@')""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[0, 191676]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[4621443, 2979304, 1614898]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_gnis_code,TEXT,Current place GNIS code,"[""01267283"", ""01267313"", ""01267263""]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
place_name,TEXT,Full text name of the place,"[""Beresford"", ""Castlewood"", ""Alexandria""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""4604980"", ""4610500"", ""4600820""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""46""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Beresford city"", ""Castlewood city"", ""Alexandria city""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-96.7802237, -97.0309205, -97.7799174]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""04980"", ""10500"", ""00820""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[43.0796464, 44.7241577, 43.6540389]",
fips_class_code,TEXT,Current FIPS class code,"[""C5""]",
