column_name,column_type,column_description,sample_value,ref_key
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""S""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""6607900"", ""6652200"", ""6600100""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[144.9260927, 144.7401763, 144.8445652]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""07900"", ""52200"", ""00100""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
place_name,TEXT,Full text name of the place,"[""Andersen AFB"", ""Naval Hospital"", ""Adacao""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters",[0],
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[13.5638329, 13.4739022, 13.4915744]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Andersen AFB CDP"", ""Naval Hospital CDP"", ""Adacao CDP""]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""57""]",
place_gnis_code,TEXT,Current place GNIS code,"[""02413995"", ""02633553"", ""02633538""]",
fips_class_code,TEXT,Current FIPS class code,"[""M2"", ""U1""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""66""]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x0fr(\\x8d\\xa2\\x1db@S\\xd1\\xb3\\xb4\\xae +@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xc785\\x86\\xaf\\x17b@A\\x01%O\\xa3\\xf2*@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xdf*\\x99\\xad\\x06\\x1bb@\\x06\\x1a\\xc7\\xa3\\xaf\\xfb*@')""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[8057954, 504609, 3641047]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
