column_name,column_type,column_description,sample_value,ref_key
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
place_gnis_code,TEXT,Current place GNIS code,"[""02743608"", ""00885146"", ""00885403""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[1205662, 2035074, 401020]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[46479373, 11059513, 7213144]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-74.6667284, -74.739003, -74.3784585]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Princeton"", ""Avalon borough"", ""South River borough""]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00 T\\x98\\xad\\xab\\xaaR\\xc0+\\x00!\\xed\\xda-D@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00V)=\\xd3K\\xafR\\xc0\\x0f\\xd2S\\xe4\\x10\\x8bC@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00*\\x19\\x00\\xaa8\\x98R\\xc0\\xfa1\\x9c!\\x0b9D@')""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_name,TEXT,Full text name of the place,"[""Princeton"", ""Avalon"", ""South River""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""3460900"", ""3402320"", ""3469420""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""00"", ""21""]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""60900"", ""02320"", ""69420""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""34""]",
fips_class_code,TEXT,Current FIPS class code,"[""C5""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[40.3582436, 39.086453, 40.4456522]",
