column_name,column_type,column_description,sample_value,ref_key
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""4976900"", ""4940360"", ""4943660""]",
place_name,TEXT,Full text name of the place,"[""Toquerville"", ""Kaysville"", ""Layton""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[57484086, 27198011, 57863968]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Toquerville city"", ""Kaysville city"", ""Layton city""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[37.26653, 41.0293424, 41.077423]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""76900"", ""40360"", ""43660""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""49""]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
place_gnis_code,TEXT,Current place GNIS code,"[""02413395"", ""02410169"", ""02411639""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[0, 115498, 410081]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-113.2951253, -111.9450736, -111.9607269]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x008\\xee9U\\xe3R\\\\\\xc0\\x92\\xb3\\xb0\\xa7\\x1d\\xa2B@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x08\\x14\\xfb\\x15|\\xfc[\\xc0m1\\xe4}\\xc1\\x83D@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xcc\\xf8\\xad\\x8c|\\xfd[\\xc0\\xa7z2\\xff\\xe8\\x89D@')""]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
