column_name,column_type,column_description,sample_value,ref_key
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""86300"", ""81344"", ""55520""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-119.09953, -117.6599224, -121.6064]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[1178472, 86983, 37488]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[36.4128251, 34.1160732, 39.7541919]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""0686300"", ""0681344"", ""0655520""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Woodlake city"", ""Upland city"", ""Paradise town""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25"", ""43""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[6305660, 40432020, 47436046]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00#\\xbe\\x13\\xb3^\\xc6]\\xc0\\xe5\\xbb\\xefs\\xd74B@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00vy)+<j]\\xc0\\x96\\xf8\\x92|\\xdb\\x0eA@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xd8\\x12\\xf2A\\xcff^\\xc0<\\xb44\\\\\\x89\\xe0C@')""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""06""]",
place_name,TEXT,Full text name of the place,"[""Woodlake"", ""Upland"", ""Paradise""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_gnis_code,TEXT,Current place GNIS code,"[""02412299"", ""02412137"", ""02413111""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,"[false, true]",
