column_name,column_type,column_description,sample_value,ref_key
place_gnis_code,TEXT,Current place GNIS code,"[""00619467"", ""00618199"", ""00618181""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-71.0246378, -72.6708131, -72.5701892]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""2509000"", ""2519370"", ""2513660""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[475809, 726843, 2512245]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Brockton city"", ""Easthampton Town city"", ""Chicopee city""]",
place_name,TEXT,Full text name of the place,"[""Brockton"", ""Easthampton Town"", ""Chicopee""]",
fips_class_code,TEXT,Current FIPS class code,"[""C5""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[55251230, 34502319, 59321721]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""09000"", ""19370"", ""13660""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""25""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[42.082543, 42.2654347, 42.1775863]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xb4Ol\\xaa\\x93\\xc1Q\\xc0\\xc2\\xc1\\xde\\xc4\\x90\\nE@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x9e\\x8e\\x11\\x9a\\xee*R\\xc0\\x9e\\xdc\\xa5\\xc3\\xf9!E@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x13\\xa2\\xd7\\xfa}$R\\xc0\\xdc[\\xdb%\\xbb\\x16E@')""]",
