column_name,column_type,column_description,sample_value,ref_key
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-64.7063739, -64.8822745, -64.7172899]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""7819900"", ""7837900"", ""7827000""]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xdf\\xcf\\xdf:5-P\\xc0\\xc0\\x86\\x96+r\\xbe1@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x10\\xe6v/w8P\\xc0\\x0b\\x91x\\x1e\\x81\\xb61@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x12\\x90\\xe5\\x13\\xe8-P\\xc0Y\\xebzX^X2@')""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_gnis_code,TEXT,Current place GNIS code,"[""02414185"", ""02414186"", ""02651573""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[17.7439296, 17.7129077, 18.3451896]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""43"", ""57""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Christiansted town"", ""Frederiksted town"", ""Coral Bay CDP""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
place_name,TEXT,Full text name of the place,"[""Christiansted"", ""Frederiksted"", ""Coral Bay""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[1331657, 440635, 4757013]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[0, 47112, 975009]",
fips_class_code,TEXT,Current FIPS class code,"[""C9"", ""U1"", ""U2""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""78""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""N"", ""S""]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""19900"", ""37900"", ""27000""]",
