column_name,column_type,column_description,sample_value,ref_key
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xab\\xc5\\xf1\\x8d2\\x0cU\\xc0s\\x98\\xd4uM\\x00C@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00k5\\xda`\\x17\\xc0T\\xc0\\xf63\\xab-+~B@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00q\\xeb\\xc9W]\\xcbU\\xc0m]\\xc5=\\xf1\\x9aB@')""]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""83676"", ""19108"", ""33022""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""2183676"", ""2119108"", ""2133022""]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Winchester city"", ""Cumberland city"", ""Greenville city""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[38.0023639, 36.9856927, 37.2104871]",
place_name,TEXT,Full text name of the place,"[""Winchester"", ""Cumberland"", ""Greenville""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-84.1905856, -83.0014269, -87.1775722]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""21""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[23675708, 8067327, 13298737]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[267663, 78356, 357080]",
place_gnis_code,TEXT,Current place GNIS code,"[""02405761"", ""02404168"", ""02403749""]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
