column_name,column_type,column_description,sample_value,ref_key
fips_class_code,TEXT,Current FIPS class code,"[""U1""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""72""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_name,TEXT,Full text name of the place,"[""Aguilita"", ""Alianza"", ""Barahona""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[2323891, 2591880, 1366681]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[19577, 0]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""S""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""01089"", ""01863"", ""05217""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""7201089"", ""7201863"", ""7205217""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-66.5340588, -66.8556061, -66.4442783]",
place_gnis_code,TEXT,Current place GNIS code,"[""02415292"", ""02631210"", ""02415302""]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""55""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x06\\t\\xf6\\x04.\\xa2P\\xc0=\\x7f\\xda\\xa8N\\x072@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x85p\\x16@\\xc2\\xb6P\\xc0!\\xefU+\\x13t2@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xa34@\\x0eo\\x9cP\\xc0pC\\xe7\\x90/Z2@')""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Aguilita comunidad"", ""Alianza comunidad"", ""Barahona comunidad""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[18.028544, 18.4534175, 18.3522883]",
