column_name,column_type,column_description,sample_value,ref_key
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""4033400"", ""4046500"", ""4004250""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00g\\xf38\\x0c\\xe6\\xa6W\\xc0\\x7f\\xcf\\xfe\\xf6+rA@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00G\\x86f\\xe8\\xe9GX\\xc0\\x1c\\x84oP\\xb1\\xf7@@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xafI\\x12\\xdfd\\nX\\xc0\\xfe~1[\\xb2GB@')""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[34.8919667, 33.9350987, 36.5601305]",
place_gnis_code,TEXT,Current place GNIS code,"[""02410730"", ""02411034"", ""02409788""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[12784063, 6293469, 1513322]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""33400"", ""46500"", ""04250""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Heavener city"", ""Marietta city"", ""Barnsdall city""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[31665, 24933, 10772]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""40""]",
place_name,TEXT,Full text name of the place,"[""Heavener"", ""Marietta"", ""Barnsdall""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-94.607791, -97.1236516, -96.1624067]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
