column_name,column_type,column_description,sample_value,ref_key
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,"[false, true]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x9bv1\\xcdtQW\\xc0\\xc1z\\x92*@O@@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xb0\\xc7DJ\\xb3rW\\xc07\\x18\\xea\\xb0\\xc2;@@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00A\\x0ct\\xed\\x8b\\x11W\\xc0\\xa3\\xe5\\xf6\\x81\\x9a\\xb0>@')""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[32.6191457, 32.466879, 30.6898576]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[439466, 39388834, 1289]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""2250885"", ""2270000"", ""2278715""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""22""]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
place_gnis_code,TEXT,Current place GNIS code,"[""02404271"", ""02405463"", ""02405654""]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""50885"", ""70000"", ""78715""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A"", ""B""]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Minden city"", ""Shreveport city"", ""Ville Platte city""]",
place_name,TEXT,Full text name of the place,"[""Minden"", ""Shreveport"", ""Ville Platte""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[38943716, 277490348, 10403641]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-93.272754, -93.792193, -92.2741655]",
