column_name,column_type,column_description,sample_value,ref_key
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25"", ""43""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Torrington city"", ""Rawlins city"", ""Kemmerer city""]",
place_name,TEXT,Full text name of the place,"[""Torrington"", ""Rawlins"", ""Kemmerer""]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""77530"", ""63900"", ""42005""]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x99|X\\x14\\x9b\\tZ\\xc0\\xd0\\x8bn\\x18`\\x08E@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xe6\\x9c\\x8e\\xb6`\\xceZ\\xc0\\xa2\\xccP&\\x7f\\xe4D@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x04\\xca\\xa6\\\\a\\xa3[\\xc0v<\\xc1Y\\xa5\\xe3D@')""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
place_gnis_code,TEXT,Current place GNIS code,"[""02412088"", ""02411524"", ""02410176""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""56""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""5677530"", ""5663900"", ""5642005""]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[4351, 98642, 12429]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-104.1500903, -107.2246529, -110.5528175]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[11996597, 21361274, 20192688]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[42.0654326, 41.7851303, 41.7784836]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
