column_name,column_type,column_description,sample_value,ref_key
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-77.0023262, -76.1135762, -76.5053318]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""2476650"", ""2437600"", ""2401600""]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[14054, 1120196, 2344089]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""76650"", ""37600"", ""01600""]",
place_gnis_code,TEXT,Current place GNIS code,"[""02390660"", ""02390599"", ""02390562""]",
place_name,TEXT,Full text name of the place,"[""Takoma Park"", ""Havre de Grace"", ""Annapolis""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[5413911, 15148732, 18668791]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Takoma Park city"", ""Havre de Grace city"", ""Annapolis city""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[38.9803056, 39.5465719, 38.9721517]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\"";\\xca\\x1c&@S\\xc0\\xf7\\nf\\xa7z}C@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xa7&\\x1c\\xd5D\\x07S\\xc0\\xd0\\xb4i\\x11\\xf6\\xc5C@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00>\\xa80[W S\\xc0\\x1a \\x87wo|C@')""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""24""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,"[false, true]",
