column_name,column_type,column_description,sample_value,ref_key
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-104.9474697, -105.0174566, -104.8691178]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[185285, 172332, 381964]",
place_name,TEXT,Full text name of the place,"[""Cherry Hills Village"", ""Sheridan"", ""Centennial""]",
place_gnis_code,TEXT,Current place GNIS code,"[""02409443"", ""02411885"", ""02409422""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Cherry Hills Village city"", ""Sheridan city"", ""Centennial city""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""08""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""0813845"", ""0869645"", ""0812815""]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xdc\\xdc\\xf3W\\xa3<Z\\xc0\\xf42\\x8a\\xe5\\x96\\xd1C@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00]\\x86I\\x02\\x1eAZ\\xc0\\x8d\\x1e\\xbf\\xb7\\xe9\\xd2C@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xc7\\xd7C\\xa0\\x9f7Z\\xc0\\x0b\\x89\\xc5\\xb9\\x97\\xcbC@')""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[16067813, 5747227, 76605132]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""13845"", ""69645"", ""12815""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[39.6374175, 39.6477575, 39.5905678]",
