column_name,column_type,column_description,sample_value,ref_key
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xac]n\\x8b\\x8d\\xa1U\\xc06l\\xa5!\\xf4\\x94C@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x002d+\\x1eMvU\\xc0\\xd2j\\x92i~\\x9fD@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xa2\\x81\\xb3\\xef\\xe5\\xd9U\\xc0\\x10& \\x81\\x9a\\xd4C@')""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[476982, 3465963, 64944]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,"[true, false]",
place_gnis_code,TEXT,Current place GNIS code,"[""02394196"", ""02397199"", ""02393567""]",
place_name,TEXT,Full text name of the place,"[""Bloomington"", ""Warsaw"", ""Clinton""]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""1805860"", ""1880306"", ""1813780""]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""05860"", ""80306"", ""13780""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[39.1637003, 41.2460453, 39.6609651]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""18""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Bloomington city"", ""Warsaw city"", ""Clinton city""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-86.5242642, -85.8484569, -87.4046592]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[60220484, 31412105, 5831628]",
