column_name,column_type,column_description,sample_value,ref_key
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""37""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""3727280"", ""3731060"", ""3718320""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,"[false, true]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[24994133, 76757662, 17704046]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[36.0563564, 35.7414468, 35.3116347]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xda\\x98\\x8d\\x84\\xec\\xd8S\\xc0\\xccu\\xbf\\xaf6\\x07B@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x92\\xf6\\xf52\\xc0TT\\xc0\\xa7\\xdc\\x8e\\xba\\xe7\\xdeA@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xa0,!\\xc4:\\xa7S\\xc0>fV\\xa5\\xe3\\xa7A@')""]",
place_name,TEXT,Full text name of the place,"[""Graham"", ""Hickory"", ""Dunn""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_gnis_code,TEXT,Current place GNIS code,"[""02403722"", ""02404693"", ""02403518""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[166794, 248832, 21359]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-79.3894359, -81.3242309, -78.6129618]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Graham city"", ""Hickory city"", ""Dunn city""]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""27280"", ""31060"", ""18320""]",
