column_name,column_type,column_description,sample_value,ref_key
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00E\\xc1\\x8c)X0T\\xc0\\x05\\xfaD\\x9e$\\xf9C@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00s\\xd5\\xe1\\x8d\\xf1.T\\xc0X\\xf9e0F\\xfeC@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xa2c\\x07\\x958&T\\xc0\\x00\\xcd{\\xf7\""+D@')""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""54""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Glen Dale city"", ""McMechen city"", ""Follansbee city""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[2201017, 1478321, 4773589]",
place_name,TEXT,Full text name of the place,"[""Glen Dale"", ""McMechen"", ""Follansbee""]",
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-80.755381, -80.7334933, -80.5972035]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""31492"", ""50260"", ""28204""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""5431492"", ""5450260"", ""5428204""]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[39.94643, 39.986517, 40.3370046]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_gnis_code,TEXT,Current place GNIS code,"[""02390593"", ""02390616"", ""02390587""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[906606, 686015, 640485]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
