column_name,column_type,column_description,sample_value,ref_key
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x17\\xf4\\xde\\x18\\x821W\\xc0\\xf3\\xac\\xa4\\x15\\xdf\\x8cA@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x1c\\xf0\\xf9a\\x04\\xa2W\\xc0\\x13\\xf9\\x89^\\xa1\\x17B@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xe8\\xe0\\xf4\\x89\\x97\\xd3V\\xc0\\x99\\x1c-\\xbd\\xecXA@')""]",
place_name,TEXT,Full text name of the place,"[""Oppelo"", ""Siloam Springs"", ""Clarendon""]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[133553, 440074, 308625]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""05""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""0552430"", ""0564370"", ""0513990""]",
place_gnis_code,TEXT,Current place GNIS code,"[""02404438"", ""02405464"", ""02404054""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-92.7735655, -94.5315175, -91.3061242]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""52430"", ""64370"", ""13990""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[35.100558, 36.1846121, 34.6947247]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Oppelo city"", ""Siloam Springs city"", ""Clarendon city""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[6294768, 29468019, 4739307]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
