column_name,column_type,column_description,sample_value,ref_key
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[5202903, 2231235, 2262541]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,[false],
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""39""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""3941230"", ""3908392"", ""3950400""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[41.2402965, 39.7059708, 39.8963822]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xa5\\x10ml\\x9b\\x87T\\xc0\\xefk$\\t\\xc2\\x9eD@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x04;\\xfe\\x0b\\x84\\x9bT\\xc0*\\xf7L@]\\xdaC@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x8e\\\\\\x92^\\xaf\\xa2T\\xc0\\xb8\\xdb\\xe4\\xa6\\xbc\\xf2C@')""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""LaGrange village"", ""Bremen village"", ""Millersport village""]",
place_name,TEXT,Full text name of the place,"[""LaGrange"", ""Bremen"", ""Millersport""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[9402, 5773, 80794]",
place_gnis_code,TEXT,Current place GNIS code,"[""02398374"", ""02397448"", ""02399359""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""47""]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""41230"", ""08392"", ""50400""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-82.1188613, -82.4299345, -82.5419537]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
fips_class_code,TEXT,Current FIPS class code,"[""C1""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
