column_name,column_type,column_description,sample_value,ref_key
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[40.9213523, 42.4630484, 42.8738357]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""3119595"", ""3146030"", ""3149950""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[77042635, 16595394, 5965141]",
place_gnis_code,TEXT,Current place GNIS code,"[""00838031"", ""02395919"", ""02397108""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,[false],
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-98.3585586, -96.4132483, -100.5498843]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xc5,\\xc5\\x9f\\xf2\\x96X\\xc0\\x15LF\\xdf\\xeeuD@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00+h\\xff\\xa8r\\x1aX\\xc0\\x8a;\\x83+E;E@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00^E\\xebM1#Y\\xc0\\xe4\\xc9$\\xd9\\xd9oE@')""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""31""]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""19595"", ""46030"", ""49950""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
fips_class_code,TEXT,Current FIPS class code,"[""C5"", ""C1""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Grand Island city"", ""South Sioux City city"", ""Valentine city""]",
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25""]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[513963, 806531, 28884]",
place_name,TEXT,Full text name of the place,"[""Grand Island"", ""South Sioux City"", ""Valentine""]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,"[true, false]",
