column_name,column_type,column_description,sample_value,ref_key
lsad_code,TEXT,"Current legal/statistical area description code for each place. This helps differentiate between Census Designated Places (CDPs), which are statistical entities) and incorporated places, which are legal entities, among other differences. Census LSAD codes and their descriptions can be found in bigquery-public-data.census_lsad_codes.lsad_codes","[""25"", ""57""]",
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A"", ""S""]",
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Central Falls city"", ""Pawtucket city"", ""Warwick city""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[41.8900642, 41.8748244, 41.7030847]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in bigquery-public-data.geo_us_boundaries.us_msa ,"[false, true]",
fips_class_code,TEXT,Current FIPS class code,"[""C5"", ""U1""]",
place_fips_code,TEXT,Five-digit FIPS code for the given place,"[""14140"", ""54640"", ""74300""]",
place_gnis_code,TEXT,Current place GNIS code,"[""01220067"", ""01219816"", ""01220058""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-71.3934808, -71.3733235, -71.4203098]",
place_name,TEXT,Full text name of the place,"[""Central Falls"", ""Pawtucket"", ""Warwick""]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: bigquery-public-data.census_fips_codes.states_2016,"[""44""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a New England city and town area,"[false, true]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[3095731, 22448331, 90648725]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[208464, 770320, 38204541]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xa7\\xe6\\x17\\xca.\\xd9Q\\xc0\\x92+\\xab\\x9f\\xed\\xf1D@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x02\\xd5?\\x88\\xe4\\xd7Q\\xc0\\x15\\xdf\\xf5>\\xfa\\xefD@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\rL\\x13[\\xe6\\xdaQ\\xc0\\xb3h\\xf0\\xad\\xfe\\xd9D@')""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""4414140"", ""4454640"", ""4474300""]",
