column_name,column_type,column_description,sample_value,ref_key
functional_status,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A"", ""S""]",
place_name,TEXT,Full text name of the place,"[""Huntington"", ""Elberon"", ""Junction City""]",
place_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each place. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: `bigquery-public-data.census_utility.census_utility.fips_codes_states`,"[""49"", ""19"", ""06""]",
place_gnis_code,TEXT,Current place GNIS code,"[""02410810"", ""02394634"", ""02583043""]",
lsad_code,TEXT,"A two-character code to describe the general characteristics of a geographic area related to its legal or statistical status,governmental status,and in some cases relationship to other geographic entities. For example, an incorporated place may serve as the statistical equivalent of a county. These map to `bigquery-public-data.census_utility.census_fips_class_code`","[""25"", ""57"", ""47""]",
place_id,TEXT,Unique idenifier for each place. This is a concatenation of the current state FIPS code and the place FIPS code,"[""4936950"", ""1924375"", ""0637596""]",
internal_point_lat,FLOAT,"Latitude of the place's internal point, which is the point at or closest to the place's geographic center","[39.3301162, 42.0054947, 40.7242144]",
internal_point_geom,BINARY,"Geographic representation of the state's internal point, which is the point at or closest to the state's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xd8\\xd2\\xa3\\xa9\\x9e\\xbd[\\xc0\\x9dpe?A\\xaaC@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xd0Q\\xfd9;\\x14W\\xc0\\x92f\\xe2\\x0c\\xb4\\x00E@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xda5\\xc6\\xf3>\\xc3^\\xc0j\\xa5\\xb5\\x0e\\xb3\\\\D@')""]",
principal_city_ne,BOOLEAN,Indicates if a place is the principal city for a Combined New England City and Town Areas (CNECTA). The polygons defining CNECTA boundaries is available from `bigquery-public-data.geo_us_boundaries.us_cnecta`,[false],
state_name,TEXT,Full text name of the state,"[""Utah"", ""Iowa"", ""California""]",
place_fips_code,TEXT,Five-digit FIPS code for the given place. Maps to: `bigquery-public-data.census_utility.census_utility.fips_codes_all`,"[""36950"", ""24375"", ""37596""]",
fips_class_code,TEXT,Current FIPS class code,"[""C1"", ""U1""]",
area_land_meters,NUMBER,"Area of the place that consists of land, in square meters","[5852512, 1692485, 72262709]",
principal_city_msa,BOOLEAN,Indicates if a place is the principal city for a metropolitan or micropolitan statistical area. The polygons defining metropolitan and micropolitan statistical areas are available in `bigquery-public-data.geo_us_boundaries.msa`,[false],
name_lsad,TEXT,Current name and the translated legal/statistical area description for place,"[""Huntington city"", ""Elberon city"", ""Junction City CDP""]",
internal_point_lon,FLOAT,"Longitude of the place's internal point, which is the point at or closest to the place's geographic center","[-110.962809, -92.3161149, -123.0507173]",
area_water_meters,NUMBER,"Area of the place that consists of water, in square meters","[0, 116098, 79085]",
