column_name,column_type,column_description,sample_value,ref_key
interestamt,NUMBER,Interest,"[546, 0, 1280]",
excessrcpts,NUMBER,Net income less deficit,"[-1038, -6307, 9323]",
trcptadjnetinc,NUMBER,Total receipts adjusted net income,"[5564, 14400, 965]",
progsrvcdcole,NUMBER,Program service revenue line 1d (exempt),[0],
totexpnsadjnet,NUMBER,Total expenses adjusted net income,"[34116, 4331, 0]",
overpay,NUMBER,Overpayment,"[50, 0]",
grscontrgifts,NUMBER,Contributions received,"[5855, 68000, 114500]",
valassetstot,NUMBER,Value assets total,"[1, 2688574, 1945707]",
invstexcisetx,NUMBER,Excise tax on net investment income,"[0, 3]",
adjnetinccolb,NUMBER,Adjusted net income column b,"[0, 719, 148]",
cmpmininvstret,NUMBER,Minimum investment return,"[148, 727, 0]",
pubsuprtcold,NUMBER,Public support column d,[0],
sec4940redtxcd,TEXT,Section 4940 – 1 % tax,"[""N""]",
crelamt,NUMBER,Credit elect amount,"[50, 0]",
rentlsfacltscd,TEXT,Rental of facilities or other assets question,"[""N""]",
brwlndmnycd,TEXT,Borrow lend money question,"[""N""]",
endwmntscolb,NUMBER,Endowments column b,"[194, 479, 0]",
progsrvcacole,NUMBER,Program service revenue line 1a (exempt),"[37210, 0, 2000]",
txwithldsrc,NUMBER,Tax withheld at source,[0],
grsinvstinca,NUMBER,Gross investment income column a,[0],
qlfydistribb,NUMBER,Qualifying distributions column b,"[8701, 58653, 91122]",
printingpubl,NUMBER,Printing and publications,"[3283, 0, 1799]",
accountingfees,NUMBER,Accounting fees,"[700, 0, 2875]",
valassetscola,NUMBER,Value assets column a,"[1, 655605, 0]",
progsrvcccole,NUMBER,Program service revenue line 1c (exempt),[0],
dirindirintcd,TEXT,Direct indirect interest question,"[""N""]",
invstjexmptcd,TEXT,Jeopardizing investments question,"[""N"", ""Y""]",
progsrvcfcold,NUMBER,Program service revenue line 1f (excluded),[0],
totsuprtcola,NUMBER,Total support column a,[0],
intrstrvnue,NUMBER,Interest revenue,"[0, 6, 139]",
qlfyassetd,NUMBER,Qualifying assets column d,"[0, 674308, 793451]",
grntindivcd,TEXT,Grant individual question,"[""N""]",
furnishcpycd,TEXT,Furnished copy to Attorney General question,"[""N"", ""Y""]",
totsuprtcold,NUMBER,Total support column d,[0],
endwmntscolc,NUMBER,Endowments column c,"[191, 403, 0]",
distribamt,NUMBER,Distributable amount,[0],
sharngasstscd,TEXT,"Sharing of facilities, equipment, mailing lists, other assets, or paid employees question","[""N""]",
