column_name,column_type,column_description,sample_value,ref_key
totsupp170,NUMBER,Total support (170),[0],
direxpns,NUMBER,Special events direct expenses,"[0, 10380]",
subtotpub509,NUMBER,Public support subtotal (509),[0],
filedf990tcd,TEXT,Organization Filed 990T,"[""N""]",
totgftgrntrcvd509,NUMBER,Gifts grants membership fees received (509),[0],
networthend,NUMBER,Net assets EOY,"[22968, 48080, 246734]",
duesassesmnts,NUMBER,Membership dues and assessments,"[0, 20629, 9120]",
srvcsval170,NUMBER,Services or facilities furnished by gov (170),[0],
txrevnuelevied170,NUMBER,Tax revenues levied (170),[0],
prohibtdtxshltrcd,TEXT,Party to a prohibited tax shelter transaction?,"[""N""]",
nonpfrea,NUMBER,Reason for non-PF status,"[14, 0]",
loanstoofficerscd,TEXT,Loans to/from officers directors or trustees?,"[""N""]",
loanstoofficers,NUMBER,Amount of loans to/from officers,[0],
unrelbusincd,TEXT,UBI over $1000?,"[""N""]",
exceeds2pct170,NUMBER,Amount support exceeds total (170),[0],
grsinc509,NUMBER,Gross income from interest etc (509),[0],
totrevnue,NUMBER,Total revenue,"[6203, 44842, 35133]",
s4958excessbenefcd,TEXT,Section 4958 excess benefit transactions?,"[""N""]",
gftgrntsrcvd170,NUMBER,Gifts grants membership fees received (170),[0],
txrevnuelevied509,NUMBER,Tax revenues levied (509),[0],
grsrcptsactivities509,NUMBER,Gross receipts from related activities (509),[0],
gnsaleofastothr,NUMBER,Gain or (loss) from sale of assets,[0],
exceeds1pct509,NUMBER,Amount support exceeds total (509),[0],
politicalexpend,NUMBER,Direct or indirect political expenditures,[0],
totexcessyr,NUMBER,Excess or deficit,"[-305, -849, 3818]",
totsupport,NUMBER,Sum of amounts of support,"[1700, 0]",
elf,TEXT,E-file indicator,"[""Y""]",
basisalesexpnsothr,NUMBER,Cost or other basis and sales expenses,[0],
chngsinorgcd,TEXT,Significant changes to governing docs?,"[""N""]",
srvcsval509,NUMBER,Services or facilities furnished by gov (509),[0],
subtotsuppinc509,NUMBER,Subtotal total support (509),[0],
grsrcptsrelated170,NUMBER,Gross receipts from related activities (170),[0],
totnooforgscnt,NUMBER,Number of organizations supported,"[1, 0]",
othrinc509,NUMBER,Other income (509),[0],
totexpns,NUMBER,Total expenses,"[6508, 45691, 31315]",
rcvdfrmdisqualsub509,NUMBER,Amounts from disqualified persons (509),[0],
unreltxincls511tx509,NUMBER,Net UBI (509),[0],
totsupp509,NUMBER,Total support (509),[0],
grsrcptsadmissn509,NUMBER,Receipts from admissions merchandise etc (509),[0],
subseccd,NUMBER,Subsection code,"[3, 6, 19]",
othrinvstinc,NUMBER,Investment income,"[15, 204, 2364]",
ein,TEXT,Employer Identification Number,"[""371236889"", ""222241566"", ""161469124""]",
actvtynotprevrptcd,TEXT,Activity not previously reported?,"[""N""]",
totnetassetsend,NUMBER,Total net worth e-o-y,"[22968, 48080, 246734]",
filedf1120polcd,TEXT,File Form 1120-POL?,"[""N""]",
prgmservrev,NUMBER,Program service revenue,"[0, 3800]",
grsalesminusret,NUMBER,Gross sales of inventory,"[77540, 0, 12854]",
grsrevnuefndrsng,NUMBER,Special events gross revenue,"[0, 30539]",
grsincgaming,NUMBER,Gross income from gaming,[0],
totliabend,NUMBER,Total liabilities e-o-y,[0],
pubsupplesub509,NUMBER,Public support (509),[0],
pubsuppsubtot509,NUMBER,Public support subtotal (509),[0],
othrchgsnetassetfnd,NUMBER,Other changes in net assets,"[0, -5079]",
grspublicrcpts,NUMBER,Gross receipts for public use of club facilities,[0],
othrevnue,NUMBER,Other revenue - total,[0],
initiationfee,NUMBER,Initiation fees and capital contributions,[0],
grsprft,NUMBER,Gross profit (or loss) from sales of inventory,"[4052, 0, 5898]",
pubsuppsubtot170,NUMBER,Public support subtotal (170),[0],
samepubsuppsubtot170,NUMBER,Public support from line 4 (170),[0],
pubsupplesspct170,NUMBER,Public support (170),[0],
grsamtsalesastothr,NUMBER,Gross amount from sale of assets,[0],
netincfndrsng,NUMBER,Special events net income (or loss),"[0, 20159]",
totcntrbs,NUMBER,Contributions gifts grants etc received,"[2136, 50, 17751]",
netincunrelatd509,NUMBER,Net income from UBI not in 10b (509),[0],
contractioncd,TEXT,Liquidation dissolution termination or contraction,"[""N""]",
grsinc170,NUMBER,Gross income from interest etc (170),[0],
othrinc170,NUMBER,Other income (170),[0],
tax_pd,NUMBER,Tax period,"[201606, 201609]",
netincunreltd170,NUMBER,Net UBI (170),[0],
samepubsuppsubtot509,NUMBER,Public support from line 6 (509),[0],
costgoodsold,NUMBER,Less: cost of goods sold,"[73488, 0, 6956]",
totassetsend,NUMBER,Total assets e-o-y,"[22968, 48080, 246734]",
