column_name,column_type,column_description,sample_value,ref_key
country_region,TEXT,,"[""Brazil""]",
confirmed,NUMBER,,"[323.0, 2265.0, 3484.0]",
deaths,NUMBER,,"[6.0, 51.0, 38.0]",
location_geom,BINARY,,"[""bytearray(b'\\x01\\x01\\x00\\x00\\x00K<\\xa0l\\xca\\x81J\\xc0\\xc0\\x04n\\xdd\\xcd\\xb3:\\xc0')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00,\\x11\\xa8\\xfeA\\xb6H\\xc0\\xafD\\xa0\\xfa\\x07\\x99<\\xc0')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x9dN\\xb2\\xd5\\xe5\\xd6H\\xc0\\xbd\\x8e8d\\x03\\xed<\\xc0')""]",
date,DATE,,"[""2021-11-11"", ""2022-07-12"", ""2022-08-15""]",
longitude,FLOAT,,"[-53.01399, -49.423889, -49.678889]",
admin_2,TEXT,,"[""Serra Alta"", ""Siderópolis"", ""Turvo""]",
active,NUMBER,,[],
sub_region1_name,TEXT,,"[""Santa Catarina""]",
recovered,NUMBER,,[],
combined_key,TEXT,,"[""BR_SC_421755"", ""BR_SC_421760"", ""BR_SC_421880""]",
province_state,TEXT,,"[""Santa Catarina""]",
fips,TEXT,,"[""421755"", ""421760"", ""421880""]",
latitude,FLOAT,,"[-26.70236, -28.597778, -28.925833]",
