column_name,column_type,column_description,sample_value,ref_key
merkle_root,TEXT,"The root node of a Merkle tree, where leaves are transaction hashes","[""899cb0460b5dfadec7b4fb65d50d04745b203474c0f77036ff1912f0463fd87d"", ""d93db573502d46831be5ca56dd1c70c4a17170113be9bd66cb8540a29c542f11"", ""f89b014f89665d6116f488508a2fcc563eaea7adcd099e99eb2a3059416f33f7""]",
timestamp_month,DATE,Month of the block creation timestamp specified in block header,"[""2018-06-01"", ""2023-05-01""]",
version,NUMBER,Protocol version specified in block header,"[536870912, 536871168]",
hash,TEXT,Hash of this block,"[""00000000000000167e2beb41c3590e54e7caff23c528d6c8425c656940acadeb"", ""00000000000000001314706b8211343e2eac23bd86bb03d1e24beb79ab2cf5fd"", ""000000000000002d2c99d6b171f431a196e6840f8d5787f4ffdfa43d884e07e7""]",
timestamp,NUMBER,Block creation timestamp specified in block header,"[1528924702000000, 1528982631000000, 1527951486000000]",
size,NUMBER,The size of block data in bytes,"[11431, 9467, 16385]",
weight,NUMBER,Three times the base size plus the total size. https://github.com/bitcoin/bips/blob/master/bip-0141.mediawiki,[],
transaction_count,NUMBER,Number of transactions included in this block,[23],
number,NUMBER,The number of the block,"[886481, 886849, 880306]",
bits,TEXT,Difficulty threshold specified in block header,"[""19526b07"", ""1954acdf"", ""195964bd""]",
nonce,TEXT,Difficulty solution specified in block header,"[""8cc435a7"", ""e61554c6"", ""666415de""]",
stripped_size,NUMBER,The size of block data in bytes excluding witness data,[],
coinbase_param,TEXT,Data specified in the coinbase transaction of this block,"[""03d1860d1b2f5669614254432f4d696e6564206279206f736d6f6d696e65722f102c926500dec72df69b3cb8aa4e020000"", ""0341880d04676c225b08fabe6d6d2c2bc0be641f54dd1b1ae22b104cbb79802d757dbd9e040d57f3414570b72d4c0100000000000000580934d74d0400000d2f6e6f64655374726174756d2f"", ""03b26e0d047eb0125b0800003f0b8c0400000fe4b883e5bda9e7a59ee4bb99e9b1bc04f09f909f""]",
