column_name,column_type,column_description,sample_value,ref_key
block_timestamp,NUMBER,,"[1582800007000000, 1580885897000000, 1635175811000000]",
block_number,NUMBER,,"[619203, 616047, 706649]",
script_asm,TEXT,,"[""OP_HASH160 b6ccbfc13ec92e0f54a62f982ab22ae1ed425000 OP_EQUAL"", ""OP_DUP OP_HASH160 c9d9be0cd4f504b37b2c7ea4fb58b5172eaa1611 OP_EQUALVERIFY OP_CHECKSIG"", ""0 b33092785059e906944ccdf4d5ce776057f36734""]",
addresses,VARIANT,,"[""[\n  \""3JMaBfoL5iJHrytQcvnoMFosR3DYgpd5oQ\""\n]"", ""[\n  \""1KQHfZi5Xoc161nbf5nSwDzRhj8DrJDmce\""\n]"", ""[\n  \""bc1qkvcfy7zst85sd9zveh6dtnnhvptlxee5jvmphh\""\n]""]",
transaction_hash,TEXT,,"[""34d8931632a117f53c6db9c54f70b61b0fbf67b4a10bfbe24e8f0a372c8fbd0a"", ""69e0b0062f498e4859fcababf847b841c77540e13d81af1e8bc5cc305f16c521"", ""2741d85e689a1df30558ac6b9d95a5a393f6164282ac6d296d1f7f269db4db34""]",
block_hash,TEXT,,"[""0000000000000000000e16b2330badbc2b78a57b0443330fd812ef5347ba6add"", ""0000000000000000000c71e9f3636060e152b30fcc47c44b26a57f6c16c4447b"", ""0000000000000000000019cc0127507d042d20d366883bbd92f309ba8393fb69""]",
index,NUMBER,,"[0, 1, 86]",
value,NUMBER,,"[""24630092.000000000"", ""100000000.000000000"", ""694973.000000000""]",
type,TEXT,,"[""scripthash"", ""pubkeyhash"", ""witness_v0_keyhash""]",
script_hex,TEXT,,"[""a914b6ccbfc13ec92e0f54a62f982ab22ae1ed42500087"", ""76a914c9d9be0cd4f504b37b2c7ea4fb58b5172eaa161188ac"", ""0014b33092785059e906944ccdf4d5ce776057f36734""]",
required_signatures,NUMBER,,[1],
