column_name,column_type,column_description,sample_value,ref_key
state_root,TEXT,,"[""0x244d7c3f33cabee5a6834259d4cd1896f5cf0ddb99f25f4d7425df291779789f"", ""0x5b7a1233d18f06101f151effd86b2f1363a1e317eb9c67115a6da3ea95faf5d6"", ""0x152136891a6b1d5f50485ccf780a13e6b43a1e4d0bfdd11ca799c50479569e81""]",
extra_data,TEXT,,"[""0xd783010406844765746887676f312e362e31856c696e7578""]",
sha3_uncles,TEXT,,"[""0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347""]",
difficulty,NUMBER,,"[""47048349841888.000000000"", ""46984076346511.000000000"", ""46821616207894.000000000""]",
receipts_root,TEXT,,"[""0x56e81f171bcc55a6ff8345e692c0f86e5b48e01b996cadc001622fb5e363b421""]",
gas_limit,NUMBER,,[4712388],
total_difficulty,NUMBER,,"[""28350603078681157226.000000000"", ""28451907546152223587.000000000"", ""28462525697124648162.000000000""]",
parent_hash,TEXT,,"[""0x90ac6bccefcdfba5df159eb2a46cfc3889dc640148c6680b3664a11ffbf4ba94"", ""0xe70cbd399f766e3daefb354a6143b1eefd821b6b297cc8862c9abb637de9227d"", ""0x212f5c310772631fd02c2f087a85fd89ba3b2a5e8f832f8f88d0c7d84b77ea82""]",
transaction_count,NUMBER,Number of transactions included in this block,[0],
nonce,TEXT,Difficulty solution specified in block header,"[""0x77951055c1c5d95c"", ""0xbe60053c1cf0c541"", ""0x5d6bbcc64483801b""]",
miner,TEXT,,"[""0x2a65aca4d5fc5b5c859090a6c34d164135398226""]",
logs_bloom,TEXT,,"[""0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000""]",
number,NUMBER,The number of the block,"[1720715, 1722896, 1723123]",
hash,TEXT,Hash of this block,"[""0xda7b01b00021b2d7626621887998eda9c971a4abeb61ae5e6176f779ba284641"", ""0xa04692ec8e653ad94047a169dc444bc2112b30f57f7f20b33e451df13847cd07"", ""0xf34be88d6d0fafb72b4d2fcba008d6815babdc63621ad44ffd5e75d7761fb651""]",
gas_used,NUMBER,,[0],
timestamp,NUMBER,Block creation timestamp specified in block header,"[1466168298000000, 1466200222000000, 1466203570000000]",
size,NUMBER,The size of block data in bytes,[541],
transactions_root,TEXT,,"[""0x56e81f171bcc55a6ff8345e692c0f86e5b48e01b996cadc001622fb5e363b421""]",
