column_name,column_type,column_description,sample_value,ref_key
block_number,NUMBER,Number of the block which contains this transaction,"[292659, 290204, 471038]",
output_count,NUMBER,The number of outputs in the transaction,"[2, 1]",
outputs,VARIANT,0-indexed number of an input within a transaction,"[""[\n  {\n    \""addresses\"": [\n      \""bitcoincash:qzuctm3n2sze8xck7wm7nqhg2gvmxd7vvs34f6rp7d\""\n    ],\n    \""index\"": 0,\n    \""required_signatures\"": 1,\n    \""script_asm\"": \""OP_DUP OP_HASH160 b985ee335405939b16f3b7e982e85219b337cc64 OP_EQUALVERIFY OP_CHECKSIG\"",\n    \""script_hex\"": \""76a914b985ee335405939b16f3b7e982e85219b337cc6488ac\"",\n    \""type\"": \""pubkeyhash\"",\n    \""value\"": 1081100000\n  },\n  {\n    \""addresses\"": [\n      \""bitcoincash:qr64jdt2ftehwvfd3de2u38u48zgw5nwt5ste5p0pg\""\n    ],\n    \""index\"": 1,\n    \""required_signatures\"": 1,\n    \""script_asm\"": \""OP_DUP OP_HASH160 f559356a4af377312d8b72ae44fca9c487526e5d OP_EQUALVERIFY OP_CHECKSIG\"",\n    \""script_hex\"": \""76a914f559356a4af377312d8b72ae44fca9c487526e5d88ac\"",\n    \""type\"": \""pubkeyhash\"",\n    \""value\"": 1000011\n  }\n]"", ""[\n  {\n    \""addresses\"": [\n      \""bitcoincash:qrcd6d5vch8r0qcpj3mfz4y0hxev3g9kjqdfn2mkfx\""\n    ],\n    \""index\"": 0,\n    \""required_signatures\"": 1,\n    \""script_asm\"": \""OP_DUP OP_HASH160 f0dd368cc5ce378301947691548fb9b2c8a0b690 OP_EQUALVERIFY OP_CHECKSIG\"",\n    \""script_hex\"": \""76a914f0dd368cc5ce378301947691548fb9b2c8a0b69088ac\"",\n    \""type\"": \""pubkeyhash\"",\n    \""value\"": 1554348291\n  }\n]"", ""[\n  {\n    \""addresses\"": [\n      \""bitcoincash:qrz8u9trq6cj29cm4fnpnx9nulw5mdhawvfutgfgzp\""\n    ],\n    \""index\"": 0,\n    \""required_signatures\"": 1,\n    \""script_asm\"": \""OP_DUP OP_HASH160 c47e156306b125171baa661998b3e7dd4db6fd73 OP_EQUALVERIFY OP_CHECKSIG\"",\n    \""script_hex\"": \""76a914c47e156306b125171baa661998b3e7dd4db6fd7388ac\"",\n    \""type\"": \""pubkeyhash\"",\n    \""value\"": 411610\n  },\n  {\n    \""addresses\"": [\n      \""bitcoincash:qr4ncvxgnxen2wd95jfw96dftjz2n0ycyuu09wr302\""\n    ],\n    \""index\"": 1,\n    \""required_signatures\"": 1,\n    \""script_asm\"": \""OP_DUP OP_HASH160 eb3c30c899b33539a5a492e2e9a95c84a9bc9827 OP_EQUALVERIFY OP_CHECKSIG\"",\n    \""script_hex\"": \""76a914eb3c30c899b33539a5a492e2e9a95c84a9bc982788ac\"",\n    \""type\"": \""pubkeyhash\"",\n    \""value\"": 300000000\n  }\n]""]",
is_coinbase,BOOLEAN,true if this transaction is a coinbase transaction,[false],
block_hash,TEXT,Hash of the block which contains this transaction,"[""00000000000000002327c8c22c332c290c4652c8e47c82251ea43fcd14d7047a"", ""0000000000000000de14b3c21fa44bb31b4dcd81268ee37d4490f4e33db38503"", ""0000000000000000016f4553e598554feba5675d7d3f7308e63e5f31c198d8f3""]",
block_timestamp,NUMBER,Timestamp of the block which contains this transaction,"[1395888795000000, 1394630782000000, 1497322790000000]",
fee,NUMBER,The fee paid by this transaction,"[""360000.000000000"", ""430000.000000000"", ""7041962.000000000""]",
version,NUMBER,Protocol version specified in block which contained this transaction,[1],
virtual_size,NUMBER,The virtual transaction size (differs from size for witness transactions),[],
size,NUMBER,The size of this transaction in bytes,"[34556, 41980, 35633]",
input_count,NUMBER,The number of inputs in the transaction,"[233, 241, 243]",
inputs,VARIANT,Transaction inputs,[],
block_timestamp_month,DATE,Month of the block which contains this transaction,"[""2014-03-01"", ""2017-06-01"", ""2014-11-01""]",
output_value,NUMBER,Total value of outputs in the transaction,"[""1082100011.000000000"", ""1554348291.000000000"", ""300411610.000000000""]",
hash,TEXT,The hash of this transaction,"[""9550ead74f556be17c85fdb7e3cc145c823ed7f0b8e828de74dee0118c92aa91"", ""7496715db2fe51ca3e66a10725c4aa8edd8f0bfd87fb33cf1e1f762bfd298849"", ""04f13869c6768ec60104c7de98b361529f69a2cddda7df5bd22c33b671df7873""]",
input_value,NUMBER,Total value of inputs in the transaction,"[""1082460011.000000000"", ""1554778291.000000000"", ""307453572.000000000""]",
lock_time,NUMBER,Earliest time that miners can include the transaction in their hashing of the Merkle root to attach it in the latest block of the blockchain,[0],
