column_name,column_type,column_description,sample_value,ref_key
spent_output_index,NUMBER,,"[3, 4, 1]",
sequence,NUMBER,,"[4294967295, 4294967294]",
block_timestamp,NUMBER,,"[1637402788000000, 1623866837000000, 1622690648000000]",
script_hex,TEXT,,"[""473044022000e7bcc910e044286e5d40256e0e6983733c594f7da160375b2a08c7e21b111302205cb7e1d05f9e6709bbb44ccb0f015ae5a25a8e3e450cf92536faa31927ef579d812103b56733eac2feaf81daa7b03cb2a18fb574614a284ea0db2021471ab73d34554b"", ""483045022100f6cb311c895f3afe01e654568ee2e6b676319f0ae9813250207efee7d46346b502207dac31638696849f563aa1f72ee26e3c78a3e29bf3076071bff50aad8643b125812102be1cff505365a8832e4e6e7375c4e7a83cdffb64471e399457a9f86d7606209d"", ""473044022052aa2b7f17586129e78fc0f59d1c3fc1c727b800807f48bb1dbdd4346479869e022064c9dccf583f93df57b24c25ff2bfad2572c6e70701529bcb2d9f644497a12e00121035252a119fca5ec97424fe2cf87496ef3c06e3f028d7d90c3e525ae3793be8254""]",
value,NUMBER,,"[""1000010.000000000"", ""1001432.000000000"", ""100001.000000000""]",
spent_transaction_hash,TEXT,,"[""1356961f9f68ace94e0d66b7694c320733ea95a1534745f1a41d037540e0826c"", ""df938c0bbde6fad8a54805ede0ea3987cfc9aeb3d260d204f64095aafb27a18e"", ""d43183955d749615b283e179b4807ecfe83ac8b210e8c5436d1f87cd785d2ff9""]",
block_hash,TEXT,,"[""000000000000001e59fc83ba8866bac6fcfeb8f14ec52fb8c13f95794d127f63"", ""000000000000000de8e020e8840a603c9d4640734a6e9aabd55fc9a0ad2f1452"", ""000000000000000a22965dec64b558277db0306faf55a628ca4bbb799e8cc093""]",
index,NUMBER,,"[0, 8, 4]",
block_number,NUMBER,,"[1574825, 1488974, 1481514]",
required_signatures,NUMBER,,[1],
transaction_hash,TEXT,,"[""998519ff7269ea1036db8e2ffb7592b371fc8adfdb54e8c88b83af5f474e6160"", ""a5cd2446ddfdc44c4fe9837728bddfdbb7090812c8b50e09189226fde5a6af46"", ""6f8b4b0da93d5c78955652d1df33faf682902f25da32d007053c0f96cb79cbb4""]",
addresses,VARIANT,,"[""[\n  \""XgDo8AXQu4uLDsLmC9QmDnaGUELoJLCVUc\""\n]"", ""[\n  \""XpvzHhjHKbq91ucqKAC5Z4cFRz12f1SwA7\""\n]"", ""[\n  \""XqntMGPf2SNky67evjjZDjbaPPY22CTxXh\""\n]""]",
type,TEXT,,"[""pubkeyhash""]",
script_asm,TEXT,,"[""3044022000e7bcc910e044286e5d40256e0e6983733c594f7da160375b2a08c7e21b111302205cb7e1d05f9e6709bbb44ccb0f015ae5a25a8e3e450cf92536faa31927ef579d[ALL|ANYONECANPAY] 03b56733eac2feaf81daa7b03cb2a18fb574614a284ea0db2021471ab73d34554b"", ""3045022100f6cb311c895f3afe01e654568ee2e6b676319f0ae9813250207efee7d46346b502207dac31638696849f563aa1f72ee26e3c78a3e29bf3076071bff50aad8643b125[ALL|ANYONECANPAY] 02be1cff505365a8832e4e6e7375c4e7a83cdffb64471e399457a9f86d7606209d"", ""3044022052aa2b7f17586129e78fc0f59d1c3fc1c727b800807f48bb1dbdd4346479869e022064c9dccf583f93df57b24c25ff2bfad2572c6e70701529bcb2d9f644497a12e0[ALL] 035252a119fca5ec97424fe2cf87496ef3c06e3f028d7d90c3e525ae3793be8254""]",
