column_name,column_type,column_description,sample_value,ref_key
last_editor_user_id,NUMBER,,[],
last_activity_date,NUMBER,,[],
body,TEXT,,[],
owner_display_name,TEXT,,[],
last_edit_date,NUMBER,,[],
community_owned_date,TEXT,,[],
answer_count,TEXT,,[],
tags,TEXT,,[],
post_type_id,NUMBER,,[],
id,NUMBER,,[],
creation_date,NUMBER,,[],
view_count,TEXT,,[],
last_editor_display_name,TEXT,,[],
title,TEXT,,[],
owner_user_id,NUMBER,,[],
comment_count,NUMBER,,[],
accepted_answer_id,TEXT,,[],
favorite_count,TEXT,,[],
parent_id,TEXT,,[],
score,NUMBER,,[],
