column_name,column_type,column_description,sample_value,ref_key
gene_name,TEXT,"Gene name eg. TTN, DDR1","[""MATN1"", ""AL031428.2"", ""LINC02887""]",
fpkm_uq_unstranded,FLOAT,"Upper quartile FPKM (FPKM-UQ), a modified FPKM calculation in which the protein coding gene in the 75th percentile position is substituted for the sequencing quantity. This is thought to provide a more stable value than including the noisier genes at the extremes","[0.0607, 3.6302, 0.1334]",
sample_type_name,TEXT,"The longer name of the sample type; eg. Primary Tumor, Recurrent Tumor, etc","[""Solid Tissue Normal""]",
Ensembl_gene_id,TEXT,"The Ensembl gene ID from the underlying file, but stripped of the version suffix -- eg. ENSG00000185028","[""ENSG00000162510"", ""ENSG00000266802"", ""ENSG00000280279""]",
sample_gdc_id,TEXT,Unique GDC identifier for this sample (corresponds to the sample_barcode),"[""970d15a7-674c-4132-a451-23f319e4bb00""]",
fpkm_unstranded,FLOAT,"Fragments per kilobase of transcript per million mapped reads (FPKM) calculation, intended to control for transcript length and overall sequencing quantity","[0.03, 1.7954, 0.066]",
file_gdc_id,TEXT,Unique GDC identifier for the file containing the expression values (corresponds to the file_barcode),"[""6ffb1c12-d6fd-45e3-8351-7e956b2bf544""]",
aliquot_barcode,TEXT,"TCGA aliquot barcode, eg. TCGA-12-1089-01A-01D-0517-31","[""CPT0184460032""]",
stranded_second,NUMBER,Number of mapped reads mapping to only the second strand of the genomic region of each gene as calculated by STAR,"[2, 0, 6]",
case_barcode,TEXT,Original case barcode,"[""C3N-02765""]",
Ensembl_gene_id_v,TEXT,"The Ensembl gene ID from the underlying file, including the version suffix -- eg. ENSG00000235943.1","[""ENSG00000162510.6"", ""ENSG00000266802.1"", ""ENSG00000280279.1""]",
case_gdc_id,TEXT,Unique GDC identifier for this case (corresponds to the case_barcode),"[""1eb5bc85-d2df-4c99-8076-747d24074416""]",
platform,TEXT,Platform used to generate data; eg. IlluminaHiSeq or IlluminaGA,"[""Illumina""]",
aliquot_gdc_id,TEXT,Unique GDC identifier for this aliquot (corresponds to the aliquot_barcode),"[""f648a83b-adfe-4a7d-84a6-804967ef02b6""]",
gene_type,TEXT,"The type of genetic element the reads mapped to, eg. protein_coding, ribozyme","[""protein_coding"", ""miRNA"", ""lncRNA""]",
unstranded,NUMBER,Number of mapped reads mapping to both strands of the genomic region of each gene as calculated by STAR,[6],
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation; eg. TCGA-OV, etc.","[""CPTAC-3""]",
primary_site,TEXT,Anatomical site of the cancer under investigation or review,"[""Pancreas""]",
tpm_unstranded,FLOAT,"Transcripts per million with transcripts normalized for length, as calculated by a custom GDC pipeline","[0.051, 3.0465, 0.1119]",
sample_barcode,TEXT,"sample barcode, eg. TCGA-12-1089-01A. One sample may have multiple sets of expression values corresponding to multiple aliquots; use GROUP BY appropriately in queries","[""C3N-02765-03""]",
stranded_first,NUMBER,Number of mapped reads mapping to only the first strand of the genomic region of each gene as calculated by STAR,"[50, 6, 0]",
