column_name,column_type,column_description,sample_value,ref_key
collectioncode,TEXT,,"[""BFLportal04coll""]",
scientificname,TEXT,,"[""Alnus glutinosa (L.) Gaertn."", ""Nardus stricta L."", ""Chaerophyllum aureum L.""]",
day,NUMBER,,"[3, 31, 8]",
taxonrank,TEXT,,"[""SPECIES""]",
kingdom,TEXT,,"[""Plantae""]",
decimallongitude,FLOAT,,"[12.96, 12.87, 11.04]",
dateidentified,NUMBER,,[],
rightsholder,TEXT,,[],
specieskey,NUMBER,,"[2876213, 2702717, 3642531]",
year,NUMBER,,"[2002, 2001, 1990]",
countrycode,TEXT,,"[""DE""]",
institutioncode,TEXT,,"[""LfU""]",
occurrencestatus,TEXT,,"[""PRESENT""]",
coordinateprecision,FLOAT,,[],
recordnumber,TEXT,,[],
infraspecificepithet,TEXT,,[],
lastinterpreted,NUMBER,,"[1706180617986000, 1706180633010000, 1706180616070000]",
month,NUMBER,,"[7, 10, 8]",
datasetkey,TEXT,,"[""8ea4250e-0ff0-44f8-812e-bffc3b9ba2a4""]",
decimallatitude,FLOAT,,"[48.97, 48.92, 48.07]",
catalognumber,TEXT,,"[""7640280 / 24005515"", ""7640297 / 23511819"", ""7574259 / 18848745""]",
license,TEXT,,"[""CC_BY_4_0""]",
stateprovince,TEXT,,[],
recordedby,VARIANT,,"[""{\n  \""array\"": []\n}""]",
elevation,FLOAT,,[],
verbatimscientificnameauthorship,TEXT,,[],
typestatus,VARIANT,,"[""{\n  \""array\"": []\n}""]",
occurrenceid,TEXT,,"[""http://id.snsb.info/bfl/collection_bayernflora/7640280/24005515"", ""http://id.snsb.info/bfl/collection_bayernflora/7640297/23511819"", ""http://id.snsb.info/bfl/collection_bayernflora/7574259/18848745""]",
identifiedby,VARIANT,,"[""{\n  \""array\"": []\n}""]",
publishingorgkey,TEXT,,"[""0674aea0-a7e1-11d8-9534-b8a03c50a862""]",
mediatype,VARIANT,,"[""{\n  \""array\"": []\n}""]",
establishmentmeans,TEXT,,[],
basisofrecord,TEXT,,"[""HUMAN_OBSERVATION""]",
eventdate,NUMBER,,"[1025654400000000, 1004486400000000, 650073600000000]",
genus,TEXT,,"[""Alnus"", ""Nardus"", ""Chaerophyllum""]",
coordinateuncertaintyinmeters,FLOAT,,[],
class,TEXT,,"[""Magnoliopsida"", ""Liliopsida""]",
taxonkey,NUMBER,,"[2876213, 2702717, 3642531]",
elevationaccuracy,FLOAT,,[],
locality,TEXT,,"[""Steinbach südlich Mockhäusl"", ""Borstgrasrasen beim \""Leistschneider\"" westlich Grandsberg"", ""Baumhecke im \""Windacher Moos\""""]",
family,TEXT,,"[""Betulaceae"", ""Poaceae"", ""Apiaceae""]",
depthaccuracy,FLOAT,,[],
order,TEXT,,"[""Fagales"", ""Poales"", ""Apiales""]",
depth,FLOAT,,[],
phylum,TEXT,,"[""Tracheophyta""]",
individualcount,NUMBER,,[],
species,TEXT,,"[""Alnus glutinosa"", ""Nardus stricta"", ""Chaerophyllum aureum""]",
verbatimscientificname,TEXT,,"[""Alnus glutinosa (L.) Gaertn."", ""Nardus stricta L."", ""Chaerophyllum aureum L.""]",
issue,VARIANT,,"[""{\n  \""array\"": [\n    {\n      \""array_element\"": \""CONTINENT_DERIVED_FROM_COORDINATES\""\n    }\n  ]\n}""]",
gbifid,TEXT,,"[""1923067893"", ""1921112395"", ""1920438106""]",
