column_name,column_type,column_description,sample_value,ref_key
MIN_TEMPERATURE_DEWPOINT_2M_F,NUMBER,,"[""58.2"", ""17.5"", ""38.7""]",
POSTAL_CODE,TEXT,,"[""26293"", ""84523"", ""68122""]",
AVG_PRESSURE_MEAN_SEA_LEVEL_MB,NUMBER,,"[""1018.10"", ""1017.40"", ""1017.60""]",
PROBABILITY_OF_SNOW_PCT,NUMBER,,[0],
AVG_WIND_SPEED_80M_MPH,NUMBER,,"[""9.2"", ""3.4"", ""7.2""]",
AVG_TEMPERATURE_WINDCHILL_2M_F,NUMBER,,"[""69.8"", ""72.0"", ""74.1""]",
AVG_TEMPERATURE_FEELSLIKE_2M_F,NUMBER,,"[""70.4"", ""72.0"", ""73.7""]",
AVG_CLOUD_COVER_TOT_PCT,NUMBER,,"[57, 4, 0]",
MAX_PRESSURE_2M_MB,NUMBER,,"[""925.70"", ""805.20"", ""979.90""]",
MAX_TEMPERATURE_HEATINDEX_2M_F,NUMBER,,"[""85.1"", ""82.4"", ""91.7""]",
DATE_VALID_STD,DATE,,"[""2024-08-31"", ""2024-09-02""]",
AVG_RADIATION_SOLAR_TOTAL_WPM2,NUMBER,,"[""201.6"", ""301.3"", ""282.9""]",
TIME_INIT_UTC,TIMESTAMP_NTZ,,"[""2024-08-31 06:00:00""]",
MAX_HUMIDITY_RELATIVE_2M_PCT,NUMBER,,"[99, 21, 62]",
MAX_TEMPERATURE_DEWPOINT_2M_F,NUMBER,,"[""65.0"", ""27.7"", ""45.7""]",
MIN_WIND_SPEED_10M_MPH,NUMBER,,"[""4.0"", ""1.0"", ""1.5""]",
AVG_PRESSURE_2M_MB,NUMBER,,"[""923.70"", ""803.50"", ""977.20""]",
MIN_WIND_SPEED_100M_MPH,NUMBER,,"[""6.2"", ""0.9"", ""2.4""]",
AVG_WIND_DIRECTION_10M_DEG,NUMBER,,"[204, 60, 215]",
MAX_HUMIDITY_SPECIFIC_2M_GPKG,NUMBER,,"[""14.4"", ""4.1"", ""6.7""]",
TOT_RADIATION_SOLAR_TOTAL_WPM2,NUMBER,,"[""4635.7"", ""7232.4"", ""6789.7""]",
MAX_CLOUD_COVER_TOT_PCT,NUMBER,,"[100, 49, 0]",
MIN_RADIATION_SOLAR_TOTAL_WPM2,NUMBER,,"[""0.0""]",
MIN_TEMPERATURE_AIR_2M_F,NUMBER,,"[""61.3"", ""61.1"", ""57.0""]",
AVG_HUMIDITY_RELATIVE_2M_PCT,NUMBER,,"[78, 15, 37]",
AVG_TEMPERATURE_AIR_2M_F,NUMBER,,"[""69.8"", ""72.0"", ""73.7""]",
AVG_WIND_SPEED_100M_MPH,NUMBER,,"[""9.7"", ""3.3"", ""7.6""]",
MIN_PRESSURE_2M_MB,NUMBER,,"[""921.00"", ""801.80"", ""973.70""]",
MAX_WIND_SPEED_10M_MPH,NUMBER,,"[""9.6"", ""7.8"", ""8.0""]",
MAX_PRESSURE_MEAN_SEA_LEVEL_MB,NUMBER,,"[""1020.70"", ""1020.30"", ""1020.80""]",
MIN_CLOUD_COVER_TOT_PCT,NUMBER,,"[1, 0, 11]",
AVG_TEMPERATURE_WETBULB_2M_F,NUMBER,,"[""64.2"", ""53.6"", ""58.3""]",
MAX_TEMPERATURE_FEELSLIKE_2M_F,NUMBER,,"[""85.1"", ""82.4"", ""91.7""]",
MAX_WIND_SPEED_80M_MPH,NUMBER,,"[""15.4"", ""5.2"", ""14.2""]",
MAX_RADIATION_SOLAR_TOTAL_WPM2,NUMBER,,"[""859.1"", ""930.5"", ""872.3""]",
PROBABILITY_OF_PRECIPITATION_PCT,NUMBER,,"[100, 0, 95]",
MIN_TEMPERATURE_WETBULB_2M_F,NUMBER,,"[""60.5"", ""46.7"", ""50.4""]",
MIN_TEMPERATURE_WINDCHILL_2M_F,NUMBER,,"[""61.5"", ""61.1"", ""58.0""]",
DOY_STD,NUMBER,,"[244, 246]",
AVG_WIND_DIRECTION_100M_DEG,NUMBER,,"[220, 101, 216]",
AVG_TEMPERATURE_HEATINDEX_2M_F,NUMBER,,"[""70.4"", ""72.0"", ""74.0""]",
AVG_WIND_DIRECTION_80M_DEG,NUMBER,,"[217, 86, 215]",
MIN_TEMPERATURE_FEELSLIKE_2M_F,NUMBER,,"[""61.5"", ""61.1"", ""57.0""]",
MAX_TEMPERATURE_WETBULB_2M_F,NUMBER,,"[""68.8"", ""60.0"", ""67.0""]",
MIN_HUMIDITY_RELATIVE_2M_PCT,NUMBER,,"[44, 11, 16]",
TOT_SNOWFALL_IN,NUMBER,,"[""0.00""]",
AVG_TEMPERATURE_DEWPOINT_2M_F,NUMBER,,"[""61.3"", ""22.0"", ""42.4""]",
MAX_TEMPERATURE_WINDCHILL_2M_F,NUMBER,,"[""84.6"", ""82.4"", ""91.7""]",
TOT_PRECIPITATION_IN,NUMBER,,"[""0.32"", ""0.00"", ""0.35""]",
MAX_WIND_SPEED_100M_MPH,NUMBER,,"[""16.4"", ""5.2"", ""15.3""]",
MIN_TEMPERATURE_HEATINDEX_2M_F,NUMBER,,"[""61.5"", ""61.1"", ""57.0""]",
MAX_TEMPERATURE_AIR_2M_F,NUMBER,,"[""84.9"", ""82.4"", ""91.9""]",
MIN_PRESSURE_MEAN_SEA_LEVEL_MB,NUMBER,,"[""1014.90"", ""1014.00"", ""1013.60""]",
AVG_WIND_SPEED_10M_MPH,NUMBER,,"[""5.5"", ""5.1"", ""5.3""]",
MIN_HUMIDITY_SPECIFIC_2M_GPKG,NUMBER,,"[""11.3"", ""2.6"", ""5.3""]",
AVG_HUMIDITY_SPECIFIC_2M_GPKG,NUMBER,,"[""12.7"", ""3.3"", ""6.0""]",
MIN_WIND_SPEED_80M_MPH,NUMBER,,"[""6.1"", ""1.0"", ""2.2""]",
COUNTRY,TEXT,,"[""US""]",
