column_name,column_type,column_description,sample_value,ref_key
AVG_OF__DAILY_MAX_TEMPERATURE_WETBULB_F,NUMBER,,"[""49.5"", ""45.0"", ""44.5""]",
AVG_OF__DAILY_AVG_TEMPERATURE_AIR_F,NUMBER,,"[""48.6"", ""42.7"", ""42.6""]",
AVG_OF__DAILY_AVG_PRESSURE_SURFACE_MB,NUMBER,,"[""1012.00"", ""984.40"", ""1013.30""]",
STD_OF__DAILY_MAX_HUMIDITY_RELATIVE_PCT,NUMBER,,"[10, 12]",
STD_OF__POS_DAILY_TOT_SNOWFALL_IN,NUMBER,,"[""0.16"", ""1.35"", ""0.59""]",
POSTAL_CODE,TEXT,,"[""01840"", ""04290"", ""04640""]",
FRQ_OF__POS_DAILY_TOT_SNOWFALL_IN_PCT,NUMBER,,"[1, 11, 4]",
STD_OF__DAILY_MAX_WIND_SPEED_10M_MPH,NUMBER,,"[""4.4"", ""5.0"", ""4.6""]",
AVG_OF__DAILY_MIN_TEMPERATURE_AIR_F,NUMBER,,"[""37.7"", ""32.4"", ""34.5""]",
FRQ_OF__DAILY_TOT_PRECIPITATION_ZERO_IN_PCT,NUMBER,,"[69, 60, 61]",
STD_OF__POS_DAILY_SNOWDEPTH_IN,NUMBER,,"[""1.3"", ""6.8"", ""0.6""]",
AVG_OF__DAILY_MIN_CLOUD_COVER_TOT_PCT,NUMBER,,"[23, 26, 29]",
AVG_VEC_OF__DAILY_AVG_VEC_WIND_DIRECTION_10M_DEG,NUMBER,,"[295, 292, 256]",
AVG_OF__DAILY_AVG_CLOUD_COVER_TOT_PCT,NUMBER,,"[55, 58, 62]",
AVG_OF__POS_DAILY_TOT_PRECIPITATION_IN,NUMBER,,"[""0.31"", ""0.24"", ""0.34""]",
AVG_OF__DAILY_MAX_PRESSURE_SURFACE_MB,NUMBER,,"[""1016.10"", ""988.50"", ""1017.60""]",
AVG_OF__DAILY_MAX_RADIATION_SOLAR_TOTAL_WPM2,NUMBER,,"[""717.2"", ""699.8"", ""674.1""]",
STD_OF__DAILY_MAX_CLOUD_COVER_TOT_PCT,NUMBER,,"[23, 22, 25]",
PCT_FRQ_OF__DAILY_TOT_SNOWFALL_250_GTR_IN_PCT,NUMBER,,[0],
STD_OF__DAILY_MIN_PRESSURE_MEAN_SEA_LEVEL_MB,NUMBER,,"[""9.30"", ""9.40"", ""9.50""]",
AVG_OF__DAILY_AVG_RADIATION_SOLAR_TOTAL_WPM2,NUMBER,,"[""212.6"", ""211.4"", ""200.0""]",
STD_OF__DAILY_MAX_HUMIDITY_SPECIFIC_GPKG,NUMBER,,"[""2.2"", ""2.1"", ""1.5""]",
PCT_FRQ_OF__DAILY_TOT_SNOWFALL_025_050_IN_PCT,NUMBER,,"[0, 1]",
FRQ_OF__DAILY_TOT_PRECIPITATION_250_500_IN_PCT,NUMBER,,[0],
PCT_FRQ_OF__DAILY_TOT_SNOWFALL_100_150_IN_PCT,NUMBER,,[0],
STD_OF__DAILY_MAX_TEMPERATURE_FEELSLIKE_F,NUMBER,,"[""12.8"", ""13.2"", ""8.9""]",
STD_OF__DAILY_AVG_CLOUD_COVER_TOT_PCT,NUMBER,,"[32, 31, 33]",
AVG_OF__DAILY_AVG_HUMIDITY_RELATIVE_PCT,NUMBER,,"[63, 66, 72]",
AVG_OF__DAILY_MIN_TEMPERATURE_DEWPOINT_F,NUMBER,,"[""28.7"", ""23.9"", ""26.9""]",
FRQ_OF__DAILY_TOT_PRECIPITATION_001_010_IN_PCT,NUMBER,,"[13, 19, 10]",
STD_OF__DAILY_MIN_TEMPERATURE_FEELSLIKE_F,NUMBER,,"[""8.4"", ""6.7"", ""8.6""]",
STD_OF__DAILY_MIN_PRESSURE_SURFACE_MB,NUMBER,,"[""9.40"", ""10.40"", ""9.60""]",
AVG_OF__DAILY_AVG_WIND_SPEED_10M_MPH,NUMBER,,"[""7.4"", ""9.1"", ""7.5""]",
STD_OF__DAILY_AVG_WIND_SPEED_10M_MPH,NUMBER,,"[""3.3"", ""3.6"", ""3.5""]",
STD_OF__DAILY_AVG_PRESSURE_SURFACE_MB,NUMBER,,"[""9.00"", ""10.10"", ""9.20""]",
FRQ_OF__POS_DAILY_TOT_PRECIPITATION_IN_PCT,NUMBER,,"[31, 40, 39]",
STD_OF__DAILY_AVG_TEMPERATURE_WETBULB_F,NUMBER,,"[""6.9"", ""5.3"", ""6.5""]",
STD_OF__DAILY_MAX_TEMPERATURE_DEWPOINT_F,NUMBER,,"[""9.6"", ""10.1"", ""7.9""]",
STD_OF__DAILY_MIN_TEMPERATURE_DEWPOINT_F,NUMBER,,"[""8.1"", ""9.5"", ""9.1""]",
FRQ_OF__DAILY_TOT_PRECIPITATION_500_GTR_IN_PCT,NUMBER,,[0],
AVG_OF__POS_DAILY_TOT_SNOWFALL_IN,NUMBER,,"[""0.76"", ""1.32"", ""0.80""]",
AVG_OF__DAILY_AVG_HUMIDITY_SPECIFIC_GPKG,NUMBER,,"[""4.5"", ""3.9"", ""4.1""]",
AVG_VEC_OF__DAILY_AVG_VEC_WIND_DIRECTION_100M_DEG,NUMBER,,"[289, 296, 283]",
STD_OF__DAILY_AVG_TEMPERATURE_DEWPOINT_F,NUMBER,,"[""8.7"", ""9.3"", ""8.3""]",
STD_OF__DAILY_MAX_PRESSURE_SURFACE_MB,NUMBER,,"[""8.70"", ""10.20"", ""9.10""]",
AVG_OF__DAILY_MIN_WIND_SPEED_10M_MPH,NUMBER,,"[""2.1"", ""3.0"", ""2.3""]",
AVG_OF__DAILY_MAX_HUMIDITY_RELATIVE_PCT,NUMBER,,"[87, 88, 91]",
STD_OF__DAILY_MAX_TEMPERATURE_AIR_F,NUMBER,,"[""11.1"", ""11.0"", ""7.2""]",
PCT_FRQ_OF__DAILY_TOT_SNOWFALL_150_250_IN_PCT,NUMBER,,[0],
STD_OF__DAILY_MAX_RADIATION_SOLAR_TOTAL_WPM2,NUMBER,,"[""254.2"", ""245.5"", ""266.7""]",
FRQ_OF__DAILY_TOT_PRECIPITATION_025_050_IN_PCT,NUMBER,,"[5, 6, 10]",
AVG_OF__DAILY_MAX_TEMPERATURE_FEELSLIKE_F,NUMBER,,"[""57.3"", ""49.8"", ""47.8""]",
AVG_OF__DAILY_MAX_PRESSURE_MEAN_SEA_LEVEL_MB,NUMBER,,"[""1019.80"", ""1019.50"", ""1019.70""]",
PCT_FRQ_OF__DAILY_TOT_SNOWFALL_ZERO_IN_PCT,NUMBER,,"[99, 89, 96]",
AVG_OF__DAILY_TOT_RADIATION_SOLAR_TOTAL_WPM2,NUMBER,,"[""5101.4"", ""5074.4"", ""4801.2""]",
STD_OF__DAILY_AVG_TEMPERATURE_FEELSLIKE_F,NUMBER,,"[""10.1"", ""9.9"", ""6.9""]",
STD_OF__POS_DAILY_TOT_PRECIPITATION_IN,NUMBER,,"[""0.40"", ""0.29"", ""0.33""]",
STD_OF__DAILY_AVG_HUMIDITY_RELATIVE_PCT,NUMBER,,"[15, 16]",
