original_column_name,column_name,column_description,data_format,value_description
elecregistry,,VARCHAR(50) PRIMARY KEY uniquely identifying each electrical record.,character varying,
engyunitref,,"VARCHAR(50) REFERENCES Panel(PaneMark), tying this electrical record to a panel.",character varying,
efflogref,,"VARCHAR(50) REFERENCES Performance(PerfRegistry), linking to a performance record if relevant.",character varying,
iscinita,,"DECIMAL(7,3) short-circuit current (Isc) at initial measurement (was 'IscInitialA') (e.g., 9.200).",numeric,
isccurra,,"NUMERIC(7,3) current Isc measurement (was 'IscCurrentA') (e.g., 8.950).",numeric,
vocinitv,,"NUMERIC(7,3) open-circuit voltage (Voc) initially (was 'VocInitialV') (e.g., 49.000).",numeric,
voccurrv,,"DECIMAL(7,3) current Voc measurement (was 'VocCurrentV') (e.g., 48.500).",numeric,
impinita,,"DECIMAL(7,3) current at maximum power initially (was 'ImpInitialA') (e.g., 8.700).",numeric,
impcurra,,"NUMERIC(7,3) current Imp measurement (was 'ImpCurrentA') (e.g., 8.450).",numeric,
vmpinitv,,"DECIMAL(7,3) voltage at maximum power initially (was 'VmpInitialV') (e.g., 46.500).",numeric,
vmpcurrv,,"NUMERIC(6,2) current Vmp measurement (was 'VmpCurrentV') (e.g., 46.12).",numeric,
ffactorinit,,"DECIMAL(7,3) fill factor initially (was 'FillFactorInitial') (e.g., 0.780).",numeric,
ffactorcurr,,"NUMERIC(7,3) current fill factor (was 'FillFactorCurrent') (e.g., 0.765).",numeric,
seriesresohm,,"DECIMAL(7,3) series resistance in ohms (was 'SeriesResistanceOhm') (e.g., 0.300).",numeric,
shuntresohm,,"DECIMAL(4,1) shunt resistance in ohms (was 'ShuntResistanceOhm') (e.g., 400.0).",numeric,
