original_column_name,column_name,column_description,data_format,value_description
risk_eval_registry,,"TEXT. Primary key linking to transplant matching record. PK = Risk_Evaluation(Risk_Eval_Registry), FK to Transplant_Matching.",text,
org_qual_val,,REAL. organs quality assessment score. Example: 0.964.,real,
egs_val,,REAL. Expected graft survival score. Example: 0.114.,real,
eps_val,,REAL. Expected patient survival score. Example: 0.352.,real,
surg_cmpl_val,,REAL. Surgical complexity assessment score. Example: 0.747.,real,
surg_risk_val,,REAL. Surgical risk assessment score. **NULL means surgical risk assessment is incomplete or not performed.** **DATA NOISE: Random NULL values added to original data.** Example: 0.33.,real,
res_avail_val,,REAL. Resource availability score for transplant center. Example: 0.567.,real,
cntr_exp_val,,REAL. Transplant center experience score. Example: 0.215.,real,
cntr_vol_val,,REAL. Transplant center volume score. Example: 0.919.,real,
cntr_out_val,,REAL. Transplant center outcomes score. Example: 0.077.,real,
qol_val,,REAL. Quality of life assessment score. **NULL means quality of life assessment is not completed or unavailable.** ** Example: 0.185.,real,
cost_eff_val,,REAL. Cost effectiveness assessment score. Example: 0.037.,real,
alloc_prio_val,,REAL. Allocation priority score for organs distribution. Example: 0.917.,real,
donor_ref_reg,,TEXT. Reference to donor demographics record. FK to Demographics.,text,
recip_ref_reg,,TEXT. Reference to recipient demographics record. FK to Recipients_Demographics.,text,
riskmetrics,,"JSONB column. Combines multiple risk assessment scores including immunological, infection, rejection, complication, readmission, and mortality risks.
Fields: {""Cmpl_Risk"":""REAL. Complication risk assessment score. Example: 0.349."",""Immun_Risk"":""REAL. Immunological risk assessment score. Example: 0.607."",""Infect_Risk"":""REAL. Infection risk assessment score. Example: 0.48."",""Mort_Risk"":""REAL. Mortality risk assessment score. Example: 0.674."",""Readmit_Risk"":""REAL. Readmission risk assessment score. Example: 0.747."",""Reject_Risk"":""REAL. Rejection risk assessment score. Example: 0.527.""}",jsonb,
cost_qaly,,TEXT. Cost effectiveness per quality-adjusted life year. Example: 45000 USD/QALY,text,
resource_consumption,,TEXT. Medical resource usage rate. Example: 11.339999437332153 units/day,text,
staff,,TEXT. Medical staff time requirement. Example: 15.46999979019165 hrs/case,text,
