original_column_name,column_name,column_description,data_format,value_description
adm_rev_registry,,"TEXT. Primary key linking to transplant matching record. PK = Administrative_and_Review(Adm_Rev_Registry), FK to Transplant_Matching.",text,
exp_rev_stat_val,,"TEXT. Expert review status value. **NULL means expert review is pending or not required.** **DATA NOISE: Values have random case variations (lowercase, uppercase, mixed case).** Example: RejECted.",text,
exp_rev_notes,,"TEXT. Expert review comments and notes. **NULL means expert review comments are not provided or review is incomplete.** **DATA NOISE: Values have random case variations (lowercase, uppercase, mixed case).** Example: accEptABlE mAtCH.",text,
ec_appro_val,,"TEXT. Ethics committee approval status. **NULL means ethics committee approval is pending or not applicable.** **DATA NOISE: Values have random case variations (lowercase, uppercase, mixed case).** Example: approved.",text,
reg_comp_val,,"TEXT. Regulatory compliance status assessment. **NULL means regulatory compliance review is pending or incomplete.** **DATA NOISE: Values have random case variations (lowercase, uppercase, mixed case).** Example: under review.",text,
docu_stat_val,,"TEXT. Documentation status completeness assessment. **NULL means documentation status review is incomplete or pending.** **DATA NOISE: Values have random case variations (lowercase, uppercase, mixed case).** Example: InCoMpLeTe.",text,
cons_stat_val,,"TEXT. Consent status from patient and family. **NULL means consent documentation is incomplete or pending.** **DATA NOISE: Values have random case variations (lowercase, uppercase, mixed case).** Example: OBTAINED.",text,
fin_clear_val,,"TEXT. Financial clearance status for transplant procedure. **NULL means financial clearance is pending or under review.** **DATA NOISE: Values have random case variations (lowercase, uppercase, mixed case).** Example: rejected.",text,
ins_appro_val,,"TEXT. Insurance approval status for transplant coverage. **NULL means insurance approval is pending or under review.** **DATA NOISE: Values have random case variations (lowercase, uppercase, mixed case).** Example: APPROVED.",text,
coord_ref,,TEXT. Transplant coordinator identifier reference. Example: C7827.,text,
surge_ref,,TEXT. Surgeon identifier reference. Example: S8696.,text,
tx_cen_code,,TEXT. Transplant center identification code. Example: TC594.,text,
rec_cen_code,,TEXT. Recovery center identification code. Example: RC386.,text,
lab_ref,,TEXT. Laboratory identifier reference. Example: L445.,text,
adm_don_ref,,TEXT. Administrative reference to donor record. FK to Demographics.,text,
adm_rec_ref,,TEXT. Administrative reference to recipient record. FK to Recipients_Demographics.,text,
