original_column_name,column_name,column_description,data_format,value_description
match_rec_registry,,TEXT. Primary key uniquely identifying each transplant matching record. PK = Transplant_Matching(Match_Rec_Registry). Example: TM113504.,text,
created_ts,,TIMESTAMP. Timestamp when matching record was created. Example: 2025-02-19 08:31:22.330375.,text,
donor_ref_reg,,TEXT. Reference to donor demographics record. FK to Demographics.,text,
recip_ref_reg,,TEXT. Reference to recipient demographics record. FK to Recipients_Demographics.,text,
org_spec,,"TEXT. Specific organs type being matched for transplant. Possible values: Heart, Kidney, Liver, Lung, Pancreas.",text,
match_status,,"TEXT. Current status of the matching process. Possible values: Completed, Failed, In Progress, Matched, Pending.",text,
score_val,,REAL. Overall matching score for donor-recipient compatibility. Example: 0.005.,real,
level_val,,"TEXT. Matching level classification. Possible values: Acceptable, High Risk, Marginal, Optimal.",text,
alg_vers,,TEXT. Version of matching algorithm used. Example: v2.5.,text,
run_registry,,TEXT. Matching run identifier for batch processing. Example: MR324767.,text,
match_ts,,TIMESTAMP. Timestamp when matching algorithm was executed. ** Possible values: 2025.02.19 08:31:22.,text,
dur_sec,,BIGINT. Duration of matching process in seconds. Example: 128.,bigint,
conf_val,,REAL. Confidence value for matching result. Example: 0.056.,real,
dss_val,,REAL. Decision support system score. Example: 0.68.,real,
