column_name,column_type,column_description,sample_value,ref_key
nm_light_name,TEXT,,"[""No"", ""Not Reported""]",
state_number,NUMBER,,"[45, 49, 1]",
nm_helmet_name,TEXT,,"[""No""]",
person_number,NUMBER,,[1],
nm_helmet,TEXT,,"[""1""]",
nm_othpro_name,TEXT,,"[""Yes"", ""No""]",
nm_propad_name,TEXT,,"[""No""]",
state_name,TEXT,,"[""South Carolina"", ""Utah"", ""Alabama""]",
nm_othpre,TEXT,,"[""1"", ""8""]",
nm_refclo_name,TEXT,,"[""No"", ""Not Reported""]",
vehicle_number,NUMBER,,[0],
consecutive_number,NUMBER,,"[450164, 490173, 490227]",
nm_light,TEXT,,"[""1"", ""8""]",
nm_othpro,TEXT,,"[""2"", ""1""]",
nm_propad,TEXT,,"[""1""]",
nm_othpre_name,TEXT,,"[""No"", ""Not Reported""]",
nm_refclo,TEXT,,"[""1"", ""8""]",
