column_name,column_type,column_description,sample_value,ref_key
light_condition_name,TEXT,,"[""Daylight"", ""Reported as Unknown"", ""Dark - Not Lighted""]",
type_of_intersection_name,TEXT,,"[""Not an Intersection"", ""Reported as Unknown""]",
functional_system_name,TEXT,,"[""Local"", ""Unknown"", ""Principal Arterial - Other""]",
national_highway_system_name,TEXT,,"[""This section IS NOT on the NHS"", ""This section IS ON the NHS""]",
first_harmful_event,NUMBER,,[1],
relation_to_trafficway,NUMBER,,"[1, 99, 4]",
relation_to_junction_specific_location,NUMBER,,"[1, 99]",
special_jurisdiction_name,TEXT,,"[""Indian Reservation"", ""No Special Jurisdiction""]",
manner_of_collision,NUMBER,,[0],
relation_to_junction_within_interchange_area,NUMBER,,"[0, 9]",
number_of_parked_working_vehicles,NUMBER,,"[0, 1]",
year_of_crash,NUMBER,,[2020],
latitude,FLOAT,,"[32.266125, 99.9999, 28.96135833]",
land_use,NUMBER,,"[1, 2]",
minute_of_arrival_at_scene_name,TEXT,,"[""53"", ""Unknown if Arrived"", ""Unknown EMS Scene Arrival Minutes""]",
atmospheric_conditions_1,NUMBER,,"[1, 98]",
relation_to_junction_specific_location_name,TEXT,,"[""Non-Junction"", ""Reported as Unknown""]",
county_name,TEXT,,"[""PIMA (19)"", ""COCONINO (5)"", ""VOLUSIA (127)""]",
milepoint,NUMBER,,"[0, 99999, 99998]",
atmospheric_conditions_2,NUMBER,,[0],
number_of_motor_vehicles_in_transport_mvit,NUMBER,,[1],
timestamp_of_crash,NUMBER,,"[1580549640000000, 1595353800000000, 1596857100000000]",
ownership_name,TEXT,,"[""Bureau of Indian Affairs"", ""Not Reported"", ""Other Local Agency""]",
relation_to_junction_within_interchange_area_name,TEXT,,"[""No"", ""Reported as Unknown""]",
city,NUMBER,,"[530, 0]",
hour_of_notification_name,TEXT,,"[""9:00am-9:59am"", ""Unknown"", ""0:00am-0:59am""]",
land_use_name,TEXT,,"[""Rural"", ""Urban""]",
longitude,FLOAT,,"[-112.0284583, 999.9999, -80.92138056]",
state_number,NUMBER,,"[4, 12, 16]",
atmospheric_conditions_2_name,TEXT,,"[""No""]",
day_of_crash,NUMBER,,"[1, 21, 8]",
hour_of_notification,NUMBER,,"[9, 99, 0]",
milepoint_name,TEXT,,"[""None"", ""Unknown"", ""Not Reported""]",
national_highway_system,NUMBER,,"[0, 1]",
trafficway_identifier,TEXT,,"[""BIA 34"", ""BIA 2"", ""S AIR PARK ROAD""]",
rail_grade_crossing_identifier_name,TEXT,,"[""Not Applicable""]",
route_signing_name,TEXT,,"[""Other""]",
state_name,TEXT,,"[""Arizona"", ""Florida"", ""Idaho""]",
special_jurisdiction,NUMBER,,"[3, 0]",
light_condition,NUMBER,,"[1, 9, 2]",
consecutive_number,NUMBER,,"[40117, 40660, 121854]",
minute_of_arrival_at_scene,NUMBER,,"[53, 98, 99]",
number_of_persons_in_motor_vehicles_in_transport_mvit,NUMBER,,"[2, 1]",
work_zone_name,TEXT,,"[""None""]",
