column_name,column_type,column_description,sample_value,ref_key
legal_area_code,TEXT,Current legal/statistical area description code. Full list of these can be found: https://www.census.gov/geo/reference/lsad.html,"[""00"", ""03""]",
county_geom,BINARY,Geographical representation of the polygon that defines the perimeter of each county. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
area_water_meters,NUMBER,"Current water area, in square meters","[149170814, 1423792753, 5037940435]",
county_name,TEXT,Full text name of the county,"[""Swains Island"", ""Juneau"", ""Sitka""]",
aff_geo_code,TEXT,"14-digit codes that identify the summary level of data, the geographic component of the data and FIPS codes that uniquely identify the data. Corresponds to geo_id from American Fact Finder data","[""0500000US60040"", ""0500000US02110"", ""0500000US02220""]",
county_fips_code,TEXT,"Four-digit county FIPS code. 

County names and their corresponding FIPS codes can be found in BigQuery: bigquery-public-data.census_fips_codes.counties_2016","[""040"", ""110"", ""220""]",
area_land_meters,NUMBER,"Current land area, in square meters","[2432605, 6829216436, 7433222810]",
county_gnis_code,TEXT,"Identifier for the USGS-maintained Geographic Names Information System (GNIS). GNIS database contains information about physical and cultural geographic features of all types in the United States, associated areas, and Antarctica, current and historical, but not including roads and highways. The database holds the Federally recognized name of each feature and defines the feature location by state, county, USGS topographic map, and geographic coordinates. Other attributes include names or spellings other than the official name, feature designations, feature classification, historical and descriptive information, and for some categories the geometric boundaries.","[""01805244"", ""01419971"", ""01419981""]",
geo_id,TEXT,Unique county identifier. It is a concatenation of current state FIPS code and county FIPS code.,"[""60040"", ""02110"", ""02220""]",
state_fips_code,TEXT,"Two digit state FIPS code.  Unique identifier for states. More detail on FIPS codes and other geographic areas can be found here: https://www2.census.gov/geo/pdfs/reference/GARM/Ch4GARM.pdf

State names and their corresponding FIPS codes can be found in BigQuery: bigquery-public-data.census_fips_codes.states_2016","[""60"", ""02""]",
