column_name,column_type,column_description,sample_value,ref_key
feature_class_code,TEXT,"MAF/TIGER feature class code. G4000 indicates ""State or Equivalent Feature""","[""G4000""]",
functional_status_code,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
state_fips_code,TEXT,"Two digit FIPS code that uniquely identifies each state. See https://www.census.gov/geo/reference/ansi_statetables.html for more information

State names and their corresponding FIPS codes can be found in BigQuery: bigquery-public-data.census_fips_codes.states_2016","[""66"", ""33"", ""42""]",
region_code,TEXT,Current region code. Regions consist of 2 or more divisions,"[""9"", ""1"", ""2""]",
internal_point_lon,TEXT,"Current longitude of the internal point, which is the point at or closest to the state's geographic center","[""+144.7729493"", ""-071.5843145"", ""-077.8334514""]",
state_gnis_code,TEXT,Current state GNIS code as maintained by USGS. GNIS is a database that contains name and locative information about more than two million physical and cultural features.,"[""01802705"", ""01779794"", ""01779798""]",
internal_point_lat,TEXT,"Current latitude of the internal point, which is the point at or closest to the state's geographic center","[""+13.4382886"", ""+43.6726907"", ""+40.9024957""]",
legal_area_code,TEXT,Current legal/statistical area description code for state,"[""00""]",
state_abbreviation,TEXT,2 letter abbreviation of state name as determined by the United States Postal Service,"[""GU"", ""NH"", ""PA""]",
division_code,TEXT,Current division code. Divisions consist of 2 or more states,"[""0"", ""1"", ""2""]",
state_geo_id,TEXT,Unique identifier for each state. Identical to state_fips_code,"[""66"", ""33"", ""42""]",
area_water_meters,NUMBER,"Current water area, in square meters","[934334983, 1028643155, 3397554419]",
state_geom,BINARY,Points of a polygon that encompass the state. Should be used for geographic visualization,[],
state_name,TEXT,Full text name of state,"[""Guam"", ""New Hampshire"", ""Pennsylvania""]",
area_land_meters,NUMBER,"Current land area, in square meters","[543558310, 23187445452, 115881477379]",
