column_name,column_type,column_description,sample_value,ref_key
trafficway_identifier,TEXT,,"[""I-90 W"", ""I-476"", ""I-95""]",
minute_of_ems_arrival_at_hospital,NUMBER,,"[45, 99, 3]",
related_factors_crash_level_1_name,TEXT,,"[""None""]",
minute_of_crash,NUMBER,,"[58, 30, 11]",
relation_to_junction_specific_location_name,TEXT,,"[""Non-Junction""]",
hour_of_arrival_at_scene,NUMBER,,"[15, 99, 21]",
related_factors_crash_level_3,NUMBER,,[0],
atmospheric_conditions,NUMBER,,"[6, 12, 3]",
type_of_intersection,TEXT,,"[""Not an Intersection""]",
hour_of_ems_arrival_at_hospital,NUMBER,,"[16, 99, 22]",
day_of_week,NUMBER,,"[7, 1, 2]",
number_of_drunk_drivers,NUMBER,,[0],
number_of_parked_working_vehicles,NUMBER,,[0],
hour_of_notification,NUMBER,,"[15, 99, 21]",
relation_to_junction_within_interchange_area,TEXT,,"[""No""]",
city,NUMBER,,"[0, 704]",
school_bus_related,TEXT,,"[""No""]",
ownership_name,TEXT,,"[""State Highway Agency""]",
relation_to_trafficway_name,TEXT,,"[""On Roadway"", ""On Median"", ""On Shoulder""]",
first_harmful_event,NUMBER,,"[12, 25]",
special_jurisdiction,NUMBER,,[0],
minute_of_arrival_at_scene,NUMBER,,"[50, 99, 41]",
latitude,FLOAT,,"[45.65930833, 39.99123056, 40.34153056]",
related_factors_crash_level_2_name,TEXT,,"[""None""]",
route_signing_name,TEXT,,"[""Interstate"", ""State Highway""]",
atmospheric_conditions_1_name,TEXT,,"[""Severe Crosswinds"", ""Cloudy"", ""Sleet, Hail""]",
hour_of_crash,NUMBER,,"[14, 7, 21]",
trafficway_identifier_2,TEXT,,"[""""]",
land_use_name,TEXT,,"[""Rural"", ""Urban""]",
state_number,NUMBER,,"[30, 42, 34]",
atmospheric_conditions_name,TEXT,,"[""Severe Crosswinds"", ""Freezing Rain or Drizzle"", ""Sleet, Hail""]",
manner_of_collision,NUMBER,,"[1, 0, 7]",
number_of_forms_submitted_for_persons_in_motor_vehicles,NUMBER,,"[7, 14, 24]",
related_factors_crash_level_3_name,TEXT,,"[""None""]",
year_of_crash,NUMBER,,[2015],
first_harmful_event_name,TEXT,,"[""Motor Vehicle in Transport"", ""Concrete Traffic Barrier""]",
number_of_motor_vehicles_in_transport_mvit,NUMBER,,"[5, 9, 19]",
functional_system,NUMBER,,"[1, 4]",
related_factors_crash_level_1,NUMBER,,[0],
national_highway_system,NUMBER,,"[1, 0]",
atmospheric_conditions_2,NUMBER,,"[7, 12, 0]",
number_of_fatalities,NUMBER,,"[1, 2]",
day_of_crash,NUMBER,,"[28, 18, 9]",
relation_to_trafficway,NUMBER,,"[1, 3, 2]",
minute_of_notification,NUMBER,,"[30, 99, 22]",
county,NUMBER,,"[111, 45, 23]",
related_factors_crash_level_2,NUMBER,,[0],
timestamp_of_crash,NUMBER,,"[1427554680000000, 1421566200000000, 1423516260000000]",
manner_of_collision_name,TEXT,,"[""Front-to-Rear"", ""Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for\n2005-2009)"", ""Sideswipe – Same Direction""]",
special_jurisdiction_name,TEXT,,"[""No Special Jurisdiction (Includes National Forests Since 2008)""]",
light_condition,NUMBER,,"[1, 2, 5]",
milepoint,NUMBER,,"[4318, 96, 260]",
light_condition_name,TEXT,,"[""Daylight"", ""Dark – Not Lighted"", ""Dusk""]",
number_of_persons_in_motor_vehicles_in_transport_mvit,NUMBER,,"[7, 14, 24]",
number_of_persons_not_in_motor_vehicles_in_transport_mvit,NUMBER,,[0],
rail_grade_crossing_identifier,TEXT,,"[""0000000""]",
consecutive_number,NUMBER,,"[300019, 420702, 340244]",
functional_system_name,TEXT,,"[""Interstate"", ""Minor Arterial""]",
work_zone,TEXT,,"[""None""]",
month_of_crash,NUMBER,,"[3, 1, 2]",
relation_to_junction_specific_location,NUMBER,,[1],
longitude,FLOAT,,"[-108.81318056, -75.34449444, -74.47778056]",
number_of_vehicle_forms_submitted_all,NUMBER,,"[5, 9, 19]",
number_of_forms_submitted_for_persons_not_in_motor_vehicles,NUMBER,,[0],
land_use,NUMBER,,"[1, 2]",
state_name,TEXT,,"[""Montana"", ""Pennsylvania"", ""New Jersey""]",
atmospheric_conditions_2_name,TEXT,,"[""Blowing Sand, Soil, Dirt"", ""Freezing Rain or Drizzle"", ""No Additional Atmospheric Conditions""]",
route_signing,NUMBER,,"[1, 3]",
atmospheric_conditions_1,NUMBER,,"[6, 10, 3]",
ownership,NUMBER,,[1],
