column_name,column_type,column_description,sample_value,ref_key
event_number,NUMBER,,"[11, 12, 10]",
area_of_impact_this_vehicle,NUMBER,,[0],
vehicle_event_number,TEXT,,"[""3"", ""12"", ""6""]",
area_of_impact_other_vehicle,NUMBER,,[77],
area_of_impact_this_vehicle_name,TEXT,,"[""Non-Collision""]",
vehicle_number_this_vehicle,NUMBER,,"[4, 1]",
vehicle_number_other_vehicle_name,TEXT,,"[""Not a Motor Vehicle""]",
vehicle_number_other_vehicle,NUMBER,,[9999],
consecutive_number,NUMBER,,"[61576, 61617, 61692]",
vehicle_number,NUMBER,,"[4, 1]",
state_number,NUMBER,,[6],
sequence_of_events,NUMBER,,[1],
area_of_impact_other_vehicle_name,TEXT,,"[""Not a Motor Vehicle""]",
state_name,TEXT,,"[""California""]",
sequence_of_events_name,TEXT,,"[""Rollover/Overturn""]",
