column_name,column_type,column_description,sample_value,ref_key
FormalName,TEXT,,"[""Commonwealth of the Bahamas"", ""Barbados"", ""Commonwealth of Dominica""]",
ValidTo,NUMBER,,[253402300799999999],
CountryName,TEXT,,"[""Bahamas"", ""Barbados"", ""Dominica""]",
Region,TEXT,,"[""Americas""]",
LatestRecordedPopulation,NUMBER,,"[309156, 284589, 72660]",
CountryID,NUMBER,,"[18, 21, 62]",
CountryType,TEXT,,"[""UN Member State""]",
Continent,TEXT,,"[""North America""]",
Border,FLOAT,,[],
LastEditedBy,NUMBER,,[1],
Subregion,TEXT,,"[""Caribbean""]",
ValidFrom,NUMBER,,[1356998400000000],
IsoAlpha3Code,TEXT,,"[""BHS"", ""BRB"", ""DMA""]",
IsoNumericCode,NUMBER,,"[44, 52, 212]",
