column_name,column_type,column_description,sample_value,ref_key
totsupport,NUMBER,Sum of amounts of support,[0],
subtotpub509,NUMBER,Public support subtotal (509),[0],
subtotsuppinc509,NUMBER,Subtotal total support (509),"[0, 22]",
unrelbusincd,TEXT,UBI over $1000?,"[""N""]",
loanstoofficers,NUMBER,Amount of loans to/from officers,[0],
loanstoofficerscd,TEXT,Loans to/from officers directors or trustees?,"[""N""]",
contractioncd,TEXT,Liquidation dissolution termination or contraction,"[""N""]",
netincunreltd170,NUMBER,Net UBI (170),[0],
gftgrntsrcvd170,NUMBER,Gifts grants membership fees received (170),[0],
grsrcptsrelated170,NUMBER,Gross receipts from related activities (170),[0],
elf,TEXT,E-file indicator,"[""Y""]",
pubsupplesub509,NUMBER,Public support (509),"[0, 126655, 305981]",
txrevnuelevied170,NUMBER,Tax revenues levied (170),[0],
ein,TEXT,Employer Identification Number,"[""421679357"", ""351342948"", ""456606356""]",
filedf1120polcd,TEXT,File Form 1120-POL?,"[""N""]",
gnsaleofastothr,NUMBER,Gain or (loss) from sale of assets,[0],
samepubsuppsubtot509,NUMBER,Public support from line 6 (509),"[0, 126655, 305981]",
initiationfee,NUMBER,Initiation fees and capital contributions,[0],
grsamtsalesastothr,NUMBER,Gross amount from sale of assets,[0],
pubsupplesspct170,NUMBER,Public support (170),[0],
srvcsval509,NUMBER,Services or facilities furnished by gov (509),[0],
othrinvstinc,NUMBER,Investment income,"[28, 14594, 0]",
totsupp170,NUMBER,Total support (170),[0],
othrinc509,NUMBER,Other income (509),[0],
grspublicrcpts,NUMBER,Gross receipts for public use of club facilities,[0],
totnooforgscnt,NUMBER,Number of organizations supported,[0],
txrevnuelevied509,NUMBER,Tax revenues levied (509),[0],
totcntrbs,NUMBER,Contributions gifts grants etc received,"[0, 100, 126655]",
totliabend,NUMBER,Total liabilities e-o-y,"[2808, 0, 106]",
duesassesmnts,NUMBER,Membership dues and assessments,"[0, 1374]",
grsinc509,NUMBER,Gross income from interest etc (509),"[0, 22]",
grsincgaming,NUMBER,Gross income from gaming,[0],
grsrcptsadmissn509,NUMBER,Receipts from admissions merchandise etc (509),[0],
srvcsval170,NUMBER,Services or facilities furnished by gov (170),[0],
prgmservrev,NUMBER,Program service revenue,"[64066, 0]",
grsalesminusret,NUMBER,Gross sales of inventory,[0],
filedf990tcd,TEXT,Organization Filed 990T,"[""N""]",
totrevnue,NUMBER,Total revenue,"[36573, 28844, 126655]",
netincunrelatd509,NUMBER,Net income from UBI not in 10b (509),[0],
totnetassetsend,NUMBER,Total net worth e-o-y,"[15693, 179104, 33153]",
grsrevnuefndrsng,NUMBER,Special events gross revenue,"[0, 34949]",
grsrcptsactivities509,NUMBER,Gross receipts from related activities (509),[0],
pubsuppsubtot509,NUMBER,Public support subtotal (509),"[0, 126655, 305981]",
unreltxincls511tx509,NUMBER,Net UBI (509),[0],
chngsinorgcd,TEXT,Significant changes to governing docs?,"[""N""]",
networthend,NUMBER,Net assets EOY,"[15693, 179104, 33153]",
exceeds2pct170,NUMBER,Amount support exceeds total (170),[0],
othrchgsnetassetfnd,NUMBER,Other changes in net assets,"[0, -11777]",
subseccd,NUMBER,Subsection code,"[7, 13, 3]",
rcvdfrmdisqualsub509,NUMBER,Amounts from disqualified persons (509),[0],
totexcessyr,NUMBER,Excess or deficit,"[-7182, 13275, 12315]",
samepubsuppsubtot170,NUMBER,Public support from line 4 (170),[0],
othrevnue,NUMBER,Other revenue - total,"[0, 24200]",
costgoodsold,NUMBER,Less: cost of goods sold,"[27521, 10050, 0]",
s4958excessbenefcd,TEXT,Section 4958 excess benefit transactions?,"[""N""]",
totsupp509,NUMBER,Total support (509),"[0, 126655, 305981]",
othrinc170,NUMBER,Other income (170),[0],
netincfndrsng,NUMBER,Special events net income (or loss),"[0, 9681]",
prohibtdtxshltrcd,TEXT,Party to a prohibited tax shelter transaction?,"[""N""]",
politicalexpend,NUMBER,Direct or indirect political expenditures,[0],
grsinc170,NUMBER,Gross income from interest etc (170),[0],
grsprft,NUMBER,Gross profit (or loss) from sales of inventory,"[-27521, -10050, 0]",
totexpns,NUMBER,Total expenses,"[43755, 15569, 114340]",
nonpfrea,NUMBER,Reason for non-PF status,"[0, 9]",
pubsuppsubtot170,NUMBER,Public support subtotal (170),[0],
direxpns,NUMBER,Special events direct expenses,"[0, 25268]",
totassetsend,NUMBER,Total assets e-o-y,"[18501, 179104, 33153]",
exceeds1pct509,NUMBER,Amount support exceeds total (509),[0],
basisalesexpnsothr,NUMBER,Cost or other basis and sales expenses,[0],
totgftgrntrcvd509,NUMBER,Gifts grants membership fees received (509),"[0, 126655, 305981]",
tax_pd,NUMBER,Tax period,"[201609, 201610, 201512]",
actvtynotprevrptcd,TEXT,Activity not previously reported?,"[""N""]",
