column_name,column_type,column_description,sample_value,ref_key
country_name,TEXT,Country name.,"[""UNITED STATES""]",
agg_level_desc,TEXT,"Aggregation level or geographic granularity of the data (e.g., STATE, AG DISTRICT, COUNTY, REGION, ZIP CODE).","[""ZIP CODE""]",
state_alpha,TEXT,"State abbreviation, 2-character alpha code.","[""MN""]",
year,TEXT,The numeric year of the data.,"[""2007""]",
source_desc,TEXT,"Source of data (CENSUS or SURVEY). Census program includes the Census of Ag as well as follow up projects. Survey program includes national, state, and county surveys.","[""CENSUS""]",
state_ansi,TEXT,American National Standards Institute (ANSI) standard 2-digit state codes.,"[""27""]",
value,TEXT,Published data value.,"[""1"", ""4"", ""9""]",
unit_desc,TEXT,"The unit associated with the statistic category (e.g., ACRES, $ / LB, HEAD, $, OPERATIONS).","[""OPERATIONS""]",
state_fips_code,TEXT,"NASS 2-digit state codes; include 99 and 98 for US TOTAL and OTHER STATES, respectively; otherwise match ANSI codes.","[""27""]",
zip_5,TEXT,US Postal Service 5-digit zip code.,"[""55979"", ""56081"", ""56230""]",
county_name,TEXT,County name.,[],
county_ansi,TEXT,ANSI standard 3-digit county codes.,[],
group_desc,TEXT,"Subsets within sector (e.g., under sector = CROPS, the groups are FIELD CROPS, FRUIT & TREE NUTS, HORTICULTURE, and VEGETABLES).","[""VEGETABLES""]",
statisticcat_desc,TEXT,"The aspect of a commodity being measured (e.g., AREA HARVESTED, PRICE RECEIVED, INVENTORY, SALES).","[""SALES""]",
begin_code,TEXT,"If applicable, a 2-digit code corresponding to the beginning of the reference period (e.g., for freq_desc = MONTHLY, begin_code ranges from 01 (January) to 12 (December)).","[""0""]",
asd_desc,TEXT,Ag statistics district name.,[],
sector_desc,TEXT,"Five high level, broad categories useful to narrow down choices (CROPS, ANIMALS & PRODUCTS, ECONOMICS, DEMOGRAPHICS, and ENVIRONMENTAL).","[""CROPS""]",
class_desc,TEXT,"Generally a physical attribute (e.g., variety, size, color, gender) of the commodity.","[""INCL SEEDS & TRANSPLANTS""]",
county_code,TEXT,NASS 3-digit county codes; includes 998 for OTHER (COMBINED) COUNTIES and Alaska county codes; otherwise match ANSI codes.,[],
commodity_desc,TEXT,"The primary subject of interest (e.g., CORN, CATTLE, LABOR, TRACTORS, OPERATORS).","[""VEGETABLE TOTALS""]",
region_desc,TEXT,"NASS defined geographic entities not readily defined by other standard geographic levels. A region can be a less than a state (SUB-STATE) or a group of states (MULTI-STATE), and may be specific to a commodity.",[],
domain_desc,TEXT,"Generally another characteristic of operations that produce a particular commodity (e.g., ECONOMIC CLASS, AREA OPERATED, NAICS CLASSIFICATION, SALES). For chemical usage data, the domain describes the type of chemical applied to the commodity. The domain = TOTAL will have no further breakouts; i.e., the data value pertains completely to the short_desc.","[""SALES"", ""TOTAL""]",
cv_percent,TEXT,Coefficient of variation. Available for the 2012 Census of Agriculture only. County-level CVs are generalized.,[],
domaincat_desc,TEXT,"Categories or partitions within a domain (e.g., under domain = SALES, domain categories include $1,000 TO $9,999, $10,000 TO $19,999, etc).","[""SALES: (50,000 OR MORE $)"", ""NOT SPECIFIED""]",
freq_desc,TEXT,"Length of time covered (ANNUAL, SEASON, MONTHLY, WEEKLY, POINT IN TIME). MONTHLY often covers more than one month. POINT IN TIME is as of a particular day.","[""ANNUAL""]",
state_name,TEXT,State full name.,"[""MINNESOTA""]",
end_code,TEXT,"If applicable, a 2-digit code corresponding to the end of the reference period (e.g., the reference period of JAN THRU MAR will have begin_code = 01 and end_code = 03).","[""0""]",
country_code,TEXT,"US Census Bureau, Foreign Trade Division 4-digit country code, as of April, 2007.","[""9000""]",
load_time,TEXT,Date and time indicating when record was inserted into Quick Stats database.,"[""2012-01-01 00:00:00""]",
util_practice_desc,TEXT,"Utilizations (e.g., GRAIN, FROZEN, SLAUGHTER) or marketing channels (e.g., FRESH MARKET, PROCESSING, RETAIL).","[""ALL UTILIZATION PRACTICES""]",
watershed_code,TEXT,US Geological Survey (USGS) 8-digit Hydrologic Unit Code (HUC) for watersheds.,"[""0""]",
congr_district_code,TEXT,US Congressional District 2-digit code.,[],
asd_code,TEXT,"NASS defined county groups, unique within a state, 2-digit ag statistics district code.",[],
short_desc,TEXT,"A concatenation of six columns: commodity_desc, class_desc, prodn_practice_desc, util_practice_desc, statisticcat_desc, and unit_desc.","[""VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES""]",
watershed_desc,TEXT,Name assigned to the HUC.,[],
location_desc,TEXT,Full description for the location dimension.,"[""55979"", ""56081"", ""56230""]",
reference_period_desc,TEXT,"The specific time frame, within a freq_desc.","[""YEAR""]",
week_ending,TEXT,"Week ending date, used when freq_desc = WEEKLY.",[],
prodn_practice_desc,TEXT,"A method of production or action taken on the commodity (e.g., IRRIGATED, ORGANIC, ON FEED).","[""IN THE OPEN""]",
