column_name,column_type,column_description,sample_value,ref_key
internal_point_geom,BINARY,,"[""bytearray(b'\\x01\\x01\\x00\\x00\\x000OBDE\\x1d\\\\\\xc0\\xe5\\xe5\\xfa\\x88\\xa9KD@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xb7\\xc6V\\x86\\xa7\\xce]\\xc0.\\xfa\\n\\xd2\\x8c\\xccC@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00L\\x1cy \\xb2fW\\xc0L?\\x97_\\xbc\\x8cE@')""]",
internal_point_lat,FLOAT,,"[40.5911113, 39.5980475, 43.0994987]",
internal_point_lon,FLOAT,,"[-112.4573527, -119.2289749, -93.604622]",
urban_area_geom,BINARY,,[],
geo_id,TEXT,,"[""34543"", ""29656"", ""32599""]",
name,TEXT,,"[""Grantsville, UT"", ""Fernley, NV"", ""Garner, IA""]",
functional_status,TEXT,,"[""S""]",
urban_area_code,TEXT,,"[""34543"", ""29656"", ""32599""]",
area_lsad_code,TEXT,,"[""76""]",
lsad_name,TEXT,,"[""Grantsville, UT Urban Cluster"", ""Fernley, NV Urban Cluster"", ""Garner, IA Urban Cluster""]",
type,TEXT,,"[""C""]",
mtfcc_feature_class_code,TEXT,,"[""G3500""]",
area_water_meters,FLOAT,,[0.0],
area_land_meters,FLOAT,,"[9771351.0, 26695196.0, 4175654.0]",
