column_name,column_type,column_description,sample_value,ref_key
observation_count,NUMBER,The number of observations (samples) taken during the year.,"[3, 81, 744]",
num_obs_below_mdl,NUMBER,The number of samples reported during the year that were below the method detection limit (MDL) for the monitoring instrument. Sometimes these values are replaced by 1/2 the MDL in summary calculations.,[0],
fifty_percentile,FLOAT,"The value from this monitor for which 50 per cent of the rest of the measured values for the year are equal to or less than (i.e., the median).","[762.0, 765.0, 1.3]",
first_no_max_datetime,NUMBER,The date and time (on a 24-hour clock) when the first maximum non overlapping value for the year (the previous field) was taken.,[],
first_max_non_overlapping_value,FLOAT,"For 8-hour CO averages, the highest value of the year.",[],
state_name,TEXT,The name of the state where the monitoring site is located.,"[""South Carolina"", ""Indiana"", ""Texas""]",
parameter_name,TEXT,The name or description assigned in AQS to the parameter measured by the monitor. Parameters may be pollutants or non-pollutants.,"[""Sample Min Baro Pressure"", ""Average Ambient Pressure"", ""SO2 max 5-min avg""]",
valid_day_count,NUMBER,"The number of days during the year where the daily monitoring criteria were met, if the calculation of the summaries is based on valid days.","[1, 3, 5]",
address,TEXT,The approximate street address of the monitoring site.,"[""2670 ELMS PLANTATION BLVD. [FAA Tower]"", ""2230 GREEN VALLEY ROAD/GREEN VALLEY ELEMENTARY SCHOOL"", ""4514 1/2 Durant St""]",
ten_percentile,FLOAT,The value from this monitor for which 10 per cent of the rest of the measured values for the year are equal to or less than.,"[761.0, 764.0, 0.9]",
first_max_value,FLOAT,The highest value for the year.,"[765.0, 767.0, 3.1]",
null_data_count,NUMBER,The count of scheduled samples when no data was collected and the reason for no data was reported.,"[0, 15]",
longitude,FLOAT,The monitoring site’s angular distance east of the prime meridian measured in decimal degrees.,"[-80.06501, -85.832974, -95.128508]",
latitude,FLOAT,The monitoring site’s angular distance north of the equator measured in decimal degrees.,"[32.980254, 38.30703, 29.670025]",
ninety_five_percentile,FLOAT,The value from this monitor for which 95 per cent of the rest of the measured values for the year are equal to or less than.,"[765.0, 767.0, 2.4]",
date_of_last_change,DATE,The date the last time any numeric values in this record were updated in the AQS data system.,"[""2023-02-22"", ""2023-02-17"", ""2023-04-27""]",
arithmetic_standard_dev,FLOAT,The standard deviation about the mean of the values for the year.,"[2.081666, 1.527525, 0.537458]",
fourth_max_value,FLOAT,The fourth highest value for the year.,"[2.7, 355.0, 66.8]",
second_max_non_overlapping_value,FLOAT,"For 8-hour CO averages, the second highest value of the year that does not share any hours with the 8-hour period of the first max non overlapping value.",[],
first_max_datetime,NUMBER,The date and time (on a 24-hour clock) when the highest value for the year (the previous field) was taken.,"[1672617600000000, 1675026000000000, 1672862400000000]",
datum,TEXT,The Datum associated with the Latitude and Longitude measures.,"[""WGS84"", ""NAD83""]",
poc,NUMBER,This is the 'Parameter Occurrence Code' used to distinguish different instruments that measure the same parameter at the same site.,[1],
second_max_datetime,NUMBER,The date and time (on a 24-hour clock) when the second highest value for the year (the previous field) was taken.,"[1672704000000000, 1672614000000000, 1675159200000000]",
units_of_measure,TEXT,The unit of measure for the parameter. QAD always returns data in the standard units for the parameter. Submitters are allowed to report data in any unit and EPA converts to a standard unit so that we may use the data in calculations.,"[""Millimeters (mercury)"", ""Parts per billion"", ""Degrees Compass""]",
site_num,TEXT,A unique number within the county identifying the site.,"[""0048"", ""1004"", ""1039""]",
seventy_five_percentile,FLOAT,The value from this monitor for which 75 per cent of the rest of the measured values for the year are equal to or less than.,"[765.0, 767.0, 1.9]",
event_type,TEXT,"Indicates whether data measured during exceptional events are included in the summary. A wildfire is an example of an exceptional event; it is something that affects air quality, but the local agency has no control over. No Events means no events occurred. Events Included means events occurred and the data from them is included in the summary. Events Excluded means that events occurred but data form them is excluded from the summary. Concurred Events Excluded means that events occurred but only EPA concurred exclusions are removed from the summary. If an event occurred for the parameter in question, the data will have multiple records for each monitor.","[""No Events""]",
certification_indicator,TEXT,"An indication whether the completeness and accuracy of the information on the annual summary record has been certified by the submitter. Certified means the submitter has certified the data (due May 01 the year after collection). Certification not required means that the parameter does not require certification or the deadline has not yet passed. Uncertified (past due) means that certification is required but is overdue. Requested but not yet concurred means the submitter has completed the process, but EPA has not yet acted to certify the data. Requested but denied means the submitter has completed the process, but EPA has denied the request for cause. Was certified but data changed means the data was certified but data was replaced and the process has not been repeated.","[""Certification not required""]",
method_name,TEXT,"A short description of the processes, equipment, and protocols used in gathering and measuring the sample.","[""R & P Model 2025 PM2.5 Sequent - Barometric Sensor"", ""INSTRUMENTAL - PULSED FLUORESCENT"", ""INSTRUMENTAL - VECTOR SUMMATION""]",
local_site_name,TEXT,"The name of the site (if any) given by the State, local, or tribal air pollution control agency that operates it.","[""FAA Tower"", ""New Albany- Green Valley Elem. Sch."", ""Houston Deer Park #2""]",
sample_duration,TEXT,"The length of time that air passes through the monitoring device before it is analyzed (measured). So, it represents an averaging period in the atmosphere (for example, a 24-hour sample duration draws ambient air over a collection filter for 24 straight hours). For continuous monitors, it can represent an averaging time of many samples (for example, a 1-hour value may be the average of four one-minute samples collected during each quarter of the hour).","[""24 HOUR"", ""1 HOUR""]",
second_max_value,FLOAT,The second highest value for the year.,"[762.0, 765.0, 3.0]",
city_name,TEXT,The name of the city where the monitoring site is located. This represents the legal incorporated boundaries of cities and not urban areas.,"[""North Charleston"", ""New Albany"", ""Deer Park""]",
primary_exceedance_count,NUMBER,The number of samples during the year that exceeded the primary air quality standard.,[],
cbsa_name,TEXT,The name of the core bases statistical area (metropolitan area) where the monitoring site is located.,"[""Charleston-North Charleston, SC"", ""Louisville/Jefferson County, KY-IN"", ""Houston-The Woodlands-Sugar Land, TX""]",
observation_percent,FLOAT,"The percent representing the number of observations taken with respect to the number scheduled to be taken during the year. This is only calculated for monitors where measurements are required (e.g., only certain parameters).","[100.0, 84.0]",
state_code,TEXT,The FIPS code of the state in which the monitor resides.,"[""45"", ""18"", ""48""]",
third_max_datetime,NUMBER,The date and time (on a 24-hour clock) when the third highest value for the year (the previous field) was taken.,"[1672531200000000, 1672610400000000, 1674140400000000]",
pollutant_standard,TEXT,A description of the ambient air quality standard rules used to aggregate statistics. (See description at beginning of document.),[],
fourth_max_datetime,NUMBER,The date and time (on a 24-hour clock) when the fourth highest value for the year (the previous field) was taken.,"[1672621200000000.0, 1675015200000000.0, 1672887600000000.0]",
arithmetic_mean,FLOAT,The average (arithmetic mean) value for the year.,"[762.666667, 765.333333, 1.462963]",
completeness_indicator,TEXT,"An indication of whether the regulatory data completeness criteria for valid summary data have been met by the monitor for the year. Y means yes, N means no or that there are no regulatory completeness criteria for the parameter.","[""N"", ""Y""]",
metric_used,TEXT,"The base metric used in the calculation of the aggregate statistics presented in the remainder of the row. For example, if this is Daily Maximum, then the value in the Mean column is the mean of the daily maximums.","[""Observed Values""]",
required_day_count,NUMBER,The number of days during the year which the monitor was scheduled to take samples if measurements are required.,"[1, 4, 8]",
