column_name,column_type,column_description,sample_value,ref_key
rfile,TEXT,"The type of interactive data file rendered on the EDGAR website, H = .htm file, X = .xml file.","[""H""]",
presented_parenthetically,BOOLEAN,"1 indicates that the value was presented \""parenthetically\"" instead of in fields within the financial statements. For example: Receivables (net of allowance for bad debts of USD 200 in 2012) USD 700 presented_parenthetically: [inpth]",[false],
preferred_role,TEXT,"The XBRL link \""role\"" of the preferred label, using only the portion of the role URI after the last \""/\"". preferred_role: [prole]","[""label""]",
version,TEXT,"The taxonomy identifier if the tag is a standard tag, otherwise adsh.","[""us-gaap/2011""]",
preferred_label,TEXT,"The text presented on the line item, also known as a \""preferred\"" label. preferred_label: [plabel]","[""Statement [Table]""]",
statement,TEXT,"The financial statement location to which the value of the \""report\"" field pertains. statement: [stmt]","[""IS""]",
negating,BOOLEAN,Flag to indicate whether the prole is treated as negating by the renderer.,[false],
submission_number,TEXT,Accession Number. The 20-character string formed from the 18-digit number assigned by the Commission to each EDGAR submission. submission_number: [adsh],"[""0001019687-12-000977"", ""0001019056-12-000307"", ""0001047469-12-003164""]",
report,NUMBER,"Represents the report grouping. The numeric value refers to the \""R file\"" as computed by the renderer and posted on the EDGAR website. Note that in some situations the numbers skip.",[4],
measure_tag,TEXT,The tag chosen by the filer for this line item. measure_tag: [tag],"[""StatementTable""]",
line,NUMBER,"Represents the tag's presentation line order for a given report. Together with the statement and report field, presentation location, order and grouping can be derived.",[1],
