column_name,column_type,column_description,sample_value,ref_key
race_id,NUMBER,,[1061],
number,NUMBER,,"[44, 77, 16]",
constructor_id,NUMBER,,"[131, 6, 1]",
result_id,NUMBER,,"[2, 3, 4]",
fastest_lap_speed,TEXT,,"[""""]",
laps,NUMBER,,[17],
fastest_lap,FLOAT,,"[17.0, 16.0]",
position,FLOAT,,"[2.0, 3.0, 4.0]",
position_order,NUMBER,,"[2, 3, 4]",
fastest_lap_time,TEXT,,"[""1:29.937"", ""1:29.958"", ""1:30.163""]",
grid,NUMBER,,"[1, 3, 4]",
milliseconds,FLOAT,,"[1539856.0, 1545928.0, 1549704.0]",
points,FLOAT,,"[2.0, 1.0, 0.0]",
position_text,TEXT,,"[""2"", ""3"", ""4""]",
time,TEXT,,"[""+1.430"", ""+7.502"", ""+11.278""]",
driver_id,NUMBER,,"[1, 822, 844]",
status_id,NUMBER,,[1],
