column_name,column_type,column_description,sample_value,ref_key
cpc_inventive_low,VARIANT,,"[""[]""]",
title_translated,BOOLEAN,,[false],
abstract,TEXT,,"[""The utility model relates to a medical treatment and health protection field, concretely relates to board -like healthcare mattress of mineral substance soil, to including surface fabric (1), buffer layer (2), zone of heating (3), bottom plate (4) down, characterized in that still includes loess mineral scutum (5) on the characterized in that follow, the composition mainly includes jade, germanite, agate, tourmaline, medical stone and loess. This mattress is nontoxic, tasteless, zero formaldehyde, fire prevention, waterproof, heat -retaining, withstand voltage, resistant tearing open, and various osteoarthropathy and the middle -aged and old&#39;s chronic disease can effectually be alleviated to the loess effect of its production, especially to the waist take off, the cervical vertebra bitterly and rheumatism etc. Certain effect of alleviating has."", ""The utility model provides a novel note pad, which comprises a support, note paper, a cutting edge, a rotating shaft for inlaying the note paper and a fixing shaft. The note paper is fixed on the rotating shaft for inlaying the note paper and penetrates through the fixing shaft. The novel note pad is reusable and multifunctional, and effectively solves the problem of waste when one piece of note paper is written full and users need to write on another piece of note paper."", ""The utility model belongs to the electronic product technical field, and specifically provides a universal receiver with an interphone; a receiver housing is connected with a receiver pedestal through a receiver universal pipe; the interphone is connected with the receiver housing through an interphone universal pipe; a conventional receiver is single in function, has no universal pipe, and has no interphone, the universal receiver of the utility model can solve the problems, saves mounting space, so the position of the receiver can be freely adjusted in certain scope, and switching operation is convenient; the information received by the interphone can be timely sorted, processed and decided, and sent to relative personnel, so people can more conveniently and fast work and live, thereby saving time.""]",
url,TEXT,,"[""https://patents.google.com/patent/CN206166390U"", ""https://patents.google.com/patent/CN203386656U"", ""https://patents.google.com/patent/CN201817136U""]",
embedding_v1,VARIANT,,[],
publication_number,TEXT,,"[""CN-206166390-U"", ""CN-203386656-U"", ""CN-201817136-U""]",
country,TEXT,,"[""CHINA""]",
publication_description,TEXT,,"[""Registered utility model""]",
cpc,VARIANT,,"[""[]""]",
title,TEXT,,"[""Board -like healthcare mattress of mineral substance soil"", ""Organic matter type thermal fuse"", ""Novel note pad""]",
similar,VARIANT,,[],
cpc_low,VARIANT,,"[""[]""]",
cited_by,VARIANT,,"[""[]""]",
abstract_translated,BOOLEAN,,[false],
top_terms,VARIANT,,"[""[\n  \""mattress\"",\n  \""loess\"",\n  \""mineral\"",\n  \""relates\"",\n  \""healthcare\"",\n  \""substance\"",\n  \""includes\"",\n  \""soil\"",\n  \""characterized\"",\n  \""effect\""\n]"", ""[\n  \""spring\"",\n  \""wafers\"",\n  \""arranged\"",\n  \""electrode\"",\n  \""matter\"",\n  \""body\"",\n  \""organic\"",\n  \""fuse\"",\n  \""temperature\"",\n  \""type\""\n]"", ""[\n  \""note\"",\n  \""paper\"",\n  \""shaft\"",\n  \""pad\"",\n  \""novel\"",\n  \""piece\"",\n  \""inlaying\"",\n  \""rotating\"",\n  \""fixing\"",\n  \""solves\""\n]""]",
