column_name,column_type,column_description,sample_value,ref_key
description_localized,VARIANT,The publication abstracts in different languages,"[""[]""]",
priority_claim,VARIANT,Two-letter language code for this text,"[""[\n  {\n    \""application_number\"": \""CN-200910095505-A\"",\n    \""category\"": \""\"",\n    \""filing_date\"": 20090119,\n    \""npl_text\"": \""\"",\n    \""publication_number\"": \""\"",\n    \""type\"": \""\""\n  }\n]"", ""[\n  {\n    \""application_number\"": \""CN-201010193091-A\"",\n    \""category\"": \""\"",\n    \""filing_date\"": 20100607,\n    \""npl_text\"": \""\"",\n    \""publication_number\"": \""\"",\n    \""type\"": \""\""\n  }\n]"", ""[\n  {\n    \""application_number\"": \""CN-200810017386-A\"",\n    \""category\"": \""\"",\n    \""filing_date\"": 20080110,\n    \""npl_text\"": \""\"",\n    \""publication_number\"": \""\"",\n    \""type\"": \""\""\n  }\n]""]",
assignee_harmonized,VARIANT,Two-letter language code for this text,"[""[\n  {\n    \""country_code\"": \""\"",\n    \""name\"": \""ZHEJIANG ACAD AGRICULTURAL SCI\""\n  },\n  {\n    \""country_code\"": \""\"",\n    \""name\"": \""ZHEJIANG HUZHOU XIAOGUO BIOTECHNOLOGY CO LTD\""\n  }\n]"", ""[\n  {\n    \""country_code\"": \""\"",\n    \""name\"": \""UNIV SICHUAN\""\n  }\n]"", ""[]""]",
inventor,VARIANT,Is this text truncated?,"[""[\n  \""LI YANLI\"",\n  \""LIU YONG\"",\n  \""WANG YOULIANG\"",\n  \""XU SHAOCHUN\"",\n  \""XU YAOXING\""\n]"", ""[\n  \""WEI YUQUAN\"",\n  \""CHEN XIANCHENG\"",\n  \""ZHOU LINA\"",\n  \""YANG LI\""\n]"", ""[]""]",
grant_date,NUMBER,"For US publications only, the claims in plain text","[20110921, 20130918, 20111228]",
abstract_localized,VARIANT,Localized text,"[""[\n  {\n    \""language\"": \""zh\"",\n    \""text\"": \""本发明涉及生物医学工程技术，特别是一种用胎盘干细胞制作的抗肿瘤疫苗及其制备方法与应用。本发明的疫苗是在小冻存管中保存有培养8代后的胎盘干细胞，每只小冻存管有胎盘干细胞数量为5×105个(200μl)。其疫苗的制备方法有四个步骤：(1)处理胎盘组织，(2)胎盘干细胞的获取，(3)胎盘干细胞的培养并传代8次，(4)制作胎盘干细胞抗肿瘤疫苗。本发明提供一种在肿瘤建立之前可以起到疫苗防御作用的，使机体对肿瘤干细胞产生特异性免疫抗体与致敏淋巴细胞，抑制肿瘤干细胞生长与迁徙，从而达到阻断体内肿瘤发生、发展与转移的细胞生物制剂。抑瘤率可以达到70％以上，可以用于多种肿瘤，如肺癌、乳腺癌、结肠癌、黑色素瘤等的防治。\""\n  }\n]"", ""[\n  {\n    \""language\"": \""zh\"",\n    \""text\"": \""本发明一种用磁性微粒分离纯化糖肽的方法。其实现步骤为：用水清洗环氧化磁粒置于烧瓶中，将盛有悬浮液的烧瓶放到磁性分离器上进行磁性分离，去掉上层不含磁粒的清液；加入50毫升质量分数为5％的水合肼，将烧瓶置于水浴锅中，向烧瓶中插入搅拌器，充分混合、反应，反应完成后，用无水乙醇和水分别清洗，进行磁性分离，去掉上层不含磁粒的清液；将蛋白样品溶解或稀释于偶联缓冲液中，加入高碘酸钠至其最终浓度，常温避光反应；用G-25除盐柱除掉未反应的高碘酸钠；再用糖蛋白偶联，酶解得到糖肽。本发明优化了糖蛋白与肼功能化磁粒或的酰肼功能化磁粒偶联条件，分离纯化反应快速、高效。\""\n  }\n]"", ""[]""]",
art_unit,TEXT,"The grant date, or 0 if not granted.","["""", ""343""]",
application_number_formatted,TEXT,"Application number, formatted to the patent office format where possible.","[""CN 200910095505"", ""CN 201010193091"", ""CN 200810017386""]",
uspc,VARIANT,"For US publications only, the description in plain text, limited to the first 9 megabytes","[""[]"", ""[\n  {\n    \""code\"": \""417/294.\"",\n    \""first\"": true,\n    \""inventive\"": false,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""418/55.1\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""417/310.\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""418/57.\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""418/94.\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""418/DIG.001\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""418/55.6\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  }\n]""]",
kind_code,TEXT,"Kind code, indicating application, grant, search report, correction, etc. These are different for each country.","[""B"", ""B2"", ""A""]",
